DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
2:44:21 PM
0.00 mm;0.00 mm;0.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
1	5.416	-11.092
2	7.735	-10.852
3	9.524	-10.968
4	10.094	-11.026
5	11.113	-10.898
6	20.567	-10.917
7	28.449	-10.910
8	78.219	-10.875
9	81.118	-10.988
10	82.316	-10.983
11	82.506	-10.904
12	83.049	-10.896
13	86.214	-10.826
14	91.043	-10.892
15	94.161	-10.929
16	100.182	-10.876
17	107.723	-10.870
18	109.722	-10.988
19	112.744	-10.913
20	113.552	-10.856
21	117.576	-10.951
22	126.329	-10.672
23	128.050	-11.058
24	130.984	-10.947
25	132.790	-10.963
26	136.491	-10.858
27	136.511	-10.900
28	136.630	-11.037
29	139.363	-10.895
30	140.776	-10.887
31	141.492	-10.908
32	142.642	-10.939
33	143.569	-10.869
34	144.727	-11.020
35	145.680	-11.007
36	147.435	-11.119
37	152.739	-10.931
38	155.066	-11.013
39	157.321	-10.281
40	157.414	-11.001
41	158.172	-10.825
42	159.200	-10.922
43	159.984	-11.018
44	161.910	-11.285
45	164.635	-11.188
46	165.326	-10.922
47	171.499	-10.945
48	174.395	-10.920
49	178.746	-10.997
50	180.564	-10.965
51	183.772	-10.859
52	183.906	-10.975
53	184.263	-10.643
54	185.779	-10.734
55	189.719	-10.953
56	194.598	-10.953
57	198.793	-10.865
58	199.521	-10.900
59	199.605	-10.861
60	199.626	-10.920
61	201.645	-10.869
62	202.705	-11.060
63	203.779	-11.249
64	204.223	-10.955
65	205.516	-11.036
66	209.020	-10.857
67	210.720	-11.056
68	210.932	-10.943
69	211.732	-10.946
70	213.605	-10.893
71	214.992	-10.917
72	217.936	-11.142
73	220.731	-11.080
74	220.869	-11.385
75	221.218	-10.812
76	225.284	-11.203
77	225.452	-10.949
78	225.865	-10.792
79	226.458	-10.882
80	228.875	-11.224
81	229.439	-10.833
82	229.929	-10.947
83	231.144	-11.389
84	232.430	-11.075
85	232.827	-10.933
86	233.256	-10.902
87	233.966	-10.806
88	235.191	-10.749
89	235.959	-10.918
90	236.173	-11.006
91	237.559	-10.976
92	237.840	-10.933
93	238.117	-10.949
94	238.723	-11.062
95	239.545	-10.859
96	240.497	-11.042
97	241.884	-10.914
98	241.937	-10.982
99	242.891	-11.007
100	246.214	-10.993
101	246.783	-10.999
102	247.924	-10.965
103	247.970	-10.868
104	248.074	-10.881
105	249.253	-10.680
106	251.702	-10.969
107	253.995	-11.105
108	254.729	-10.821
109	254.737	-11.126
110	257.928	-10.880
111	258.124	-10.978
112	259.097	-10.698
113	259.711	-10.979
114	260.470	-10.945
115	260.863	-10.876
116	261.687	-10.931
117	261.869	-10.908
118	262.959	-10.881
119	263.479	-10.992
120	263.770	-10.945
121	264.049	-10.790
122	266.144	-10.878
123	268.772	-10.984
124	272.567	-10.920
125	286.180	-10.869
126	287.242	-11.111
127	287.484	-10.922
128	289.165	-10.987
129	289.316	-10.788
130	290.617	-10.757
131	290.689	-11.093
132	291.088	-11.021
133	291.741	-10.895
134	292.573	-11.051
135	293.521	-10.908
136	293.530	-10.950
137	294.063	-11.017
138	294.091	-10.949
139	294.241	-11.060
140	295.594	-10.956
141	295.963	-10.818
142	296.111	-10.924
143	296.793	-11.005
144	297.862	-10.853
145	298.305	-10.990
146	299.102	-10.967
147	299.341	-11.003
148	300.558	-10.945
149	300.639	-10.876
150	318.983	-10.976
151	320.511	-10.945
152	322.929	-11.118
153	323.269	-10.858
154	324.308	-10.835
155	327.062	-10.950
156	327.225	-10.875
157	330.704	-11.018
158	331.414	-10.841
159	332.162	-10.958
160	332.910	-10.971
161	336.533	-10.658
162	347.403	-11.102
163	348.344	-10.959
164	351.498	-10.951
165	352.069	-11.058
166	353.613	-10.919
167	353.791	-10.875
168	355.204	-11.024
169	355.453	-10.933
170	355.702	-10.972
171	355.723	-11.031
172	358.968	-10.964
173	360.666	-10.902
174	361.182	-11.098
175	361.383	-11.075
176	362.041	-10.891
