DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:13:17 PM
0.00 mm;0.00 mm;1.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
1	0.425	-48.224
2	0.446	-48.412
3	4.408	-47.500
4	4.483	-48.428
5	4.569	-46.746
6	4.658	-48.103
7	4.678	-47.384
8	4.726	-48.152
9	4.889	-46.954
10	5.041	-47.188
11	5.513	-47.373
12	5.689	-41.675
13	5.804	-47.004
14	6.283	-47.606
15	6.370	-47.032
16	6.824	-48.216
17	6.869	-47.468
18	7.301	-47.976
19	7.740	-45.597
20	7.771	-47.265
21	7.773	-47.508
22	7.777	-48.612
23	7.805	-47.408
24	7.869	-46.813
25	8.419	-48.692
26	8.445	-47.647
27	8.661	-47.815
28	9.259	-47.699
29	9.424	-47.623
30	9.529	-47.451
31	10.240	-47.840
32	10.507	-47.576
33	10.769	-48.216
34	10.792	-46.754
35	11.000	-47.835
36	11.023	-48.408
37	11.056	-48.800
38	11.243	-47.441
39	11.265	-47.067
40	11.294	-47.962
41	11.449	-47.958
42	11.501	-46.887
43	11.532	-46.394
44	11.568	-47.187
45	11.579	-48.328
46	12.106	-47.151
47	12.654	-47.386
48	12.713	-47.723
49	14.335	-48.680
50	14.532	-47.161
51	14.780	-47.795
52	15.032	-47.707
53	15.199	-47.868
54	15.537	-48.475
55	15.720	-48.036
56	15.737	-47.243
57	16.259	-47.635
58	16.632	-44.937
59	17.633	-47.907
60	17.718	-47.713
61	17.755	-47.962
62	17.995	-47.962
63	18.006	-48.455
64	18.062	-48.810
65	18.066	-47.884
66	18.090	-47.206
67	18.274	-47.613
68	18.487	-48.506
69	18.507	-47.374
70	18.521	-47.797
71	18.577	-46.944
72	18.664	-47.913
73	18.686	-47.034
74	18.710	-47.649
75	18.815	-44.696
76	18.834	-40.973
77	18.862	-47.510
78	19.019	-47.815
79	19.086	-39.551
80	19.464	-47.429
81	19.558	-49.195
82	20.387	-48.252
83	20.400	-46.435
84	20.423	-47.521
85	20.476	-48.040
86	20.538	-47.823
87	20.735	-47.786
88	20.754	-49.667
89	20.820	-48.232
90	20.947	-46.683
91	21.384	-47.341
92	21.474	-48.232
93	21.731	-47.762
94	21.736	-49.123
95	21.804	-48.021
96	22.025	-47.143
97	22.128	-48.851
98	22.176	-48.355
99	22.196	-51.206
100	22.233	-48.201
101	22.240	-49.978
102	22.660	-47.465
103	22.801	-47.668
104	22.803	-47.901
105	23.042	-48.526
106	23.126	-47.519
107	23.135	-48.400
108	23.255	-48.569
109	23.306	-48.659
110	23.340	-47.290
111	23.485	-48.299
112	23.522	-48.533
113	23.577	-47.670
114	23.718	-47.214
115	23.747	-48.447
116	23.861	-4.568
117	23.989	-48.001
118	24.005	-47.970
119	24.087	-47.868
120	24.170	-48.036
121	24.293	-46.143
122	24.464	-48.263
123	24.645	-30.624
124	24.656	-47.858
125	24.772	-47.919
126	24.795	-48.191
127	24.833	-48.068
128	24.870	-47.537
129	25.009	-47.586
130	25.028	-46.599
131	25.132	-48.003
132	25.214	-47.772
133	25.240	-47.889
134	25.250	-48.099
135	25.283	-47.711
136	25.318	-47.844
137	25.319	-47.566
138	25.333	-48.069
139	25.358	-47.701
140	25.592	-48.261
141	25.614	-48.034
142	25.723	-39.518
143	25.860	-48.207
144	26.119	-47.927
145	26.174	-48.745
146	26.354	-48.919
