DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:17:30 PM
0.00 mm;0.00 mm;1.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
617	219.560	-61.303
618	219.793	-60.860
619	219.832	-61.142
620	219.954	-61.274
621	220.877	-62.681
622	221.104	-61.045
623	221.147	-60.745
624	222.274	-60.504
625	222.494	-60.496
626	222.668	-61.493
627	223.080	-60.250
628	223.196	-61.082
629	223.332	-60.839
630	223.364	-60.976
631	223.922	-60.633
632	224.380	-60.610
633	225.664	-60.817
634	225.778	-61.385
635	225.860	-60.890
636	226.009	-60.567
637	226.179	-60.763
638	227.495	-60.496
639	227.529	-60.590
640	228.327	-60.512
641	228.992	-60.365
642	228.995	-8.691
643	229.080	-61.965
644	229.168	-61.099
645	230.340	-60.857
646	230.793	-60.755
647	232.196	-61.675
648	232.594	-60.600
649	232.648	-59.950
650	232.901	-61.180
651	233.299	-60.821
652	233.889	-62.760
653	234.003	-62.031
654	235.430	-60.612
655	235.516	-61.900
656	238.390	-60.669
657	239.607	-59.835
658	239.916	-61.140
659	240.736	-60.032
660	240.927	-60.978
661	241.278	-60.158
662	241.318	-61.001
663	242.659	-60.835
664	242.984	-61.027
665	243.035	-61.524
666	243.295	-60.508
667	243.729	-60.569
668	243.764	-60.126
669	243.777	-60.463
670	244.752	-62.560
671	244.885	-60.731
672	244.899	-59.719
673	245.123	-59.976
674	245.168	-60.103
675	246.006	-60.786
676	246.379	-61.148
677	247.150	-62.278
678	247.207	-66.661
679	247.408	-60.606
680	247.440	-59.764
681	247.505	-61.516
682	249.269	-60.765
683	249.320	-61.054
684	250.251	-60.479
685	250.275	-61.154
686	250.542	-60.653
687	250.644	-61.843
688	251.848	-60.735
689	253.642	-60.398
690	253.688	-61.385
691	255.864	-61.816
692	256.069	-61.146
693	256.091	-60.925
694	256.643	-60.232
695	257.066	-61.025
696	257.067	-98.450
697	257.236	-62.047
698	257.269	-60.351
699	257.503	-7.129
700	257.843	-61.264
701	257.881	-60.146
702	258.034	-60.375
703	258.178	-60.768
704	258.560	-60.821
705	258.591	-60.753
706	258.733	-60.857
707	260.364	-61.424
708	260.367	-60.725
709	260.406	-60.539
710	260.657	-60.831
711	261.380	-60.216
712	261.411	-10.843
713	263.734	-60.600
714	263.928	-58.867
715	264.119	-60.457
716	264.129	-60.675
717	264.170	-59.948
718	266.368	-60.555
719	266.454	-60.733
720	266.514	-60.624
721	266.668	-62.151
722	266.826	-60.048
723	268.240	-97.083
724	270.529	-60.093
725	270.565	-61.199
726	270.618	-59.682
727	270.748	-60.994
728	271.497	-60.532
729	271.788	-60.902
730	271.809	-60.586
731	271.894	-59.006
732	271.930	-61.644
733	272.011	-59.629
734	272.050	-29.918
735	272.075	-61.011
736	272.134	-60.982
737	273.451	-60.906
738	274.217	-59.999
739	274.365	-60.077
740	274.814	-60.573
741	276.161	-59.786
742	276.235	-61.219
743	276.446	-60.426
744	277.499	-61.526
745	277.978	-60.440
746	278.244	-60.393
747	278.367	-60.553
748	278.396	-32.735
749	278.730	-60.782
750	280.069	-60.577
751	280.534	-61.428
752	280.736	-61.184
753	280.952	-59.222
754	281.187	-61.029
755	282.978	-60.240
756	283.329	-60.107
757	283.370	-60.729
758	284.569	-60.577
759	284.615	-61.591
760	284.814	-60.451
761	284.822	-60.864
762	284.866	-60.998
763	284.997	-60.913
764	285.140	-60.344
765	285.159	-4.909
766	285.294	-60.087
767	285.340	-60.535
768	285.534	-60.694
769	285.896	-59.754
770	285.976	-61.090
771	286.031	-61.418
772	286.039	-60.673
773	286.139	-61.013
774	287.740	-60.998
775	288.114	-61.101
776	288.132	-61.877
777	288.551	-60.573
778	289.571	-60.880
779	289.691	-61.242
780	289.893	-60.440
781	289.947	-60.612
782	290.014	-60.780
783	290.153	-60.563
784	290.166	-61.168
785	290.715	-60.774
786	292.838	-78.242
787	293.553	-60.894
788	293.708	-61.313
789	295.518	-60.671
790	296.418	-60.508
791	296.590	-57.423
792	296.601	-59.774
793	296.844	-59.788
794	299.442	-60.451
795	299.460	-60.514
796	299.484	-61.080
797	299.518	-61.101
798	299.526	-60.864
799	299.637	-61.021
800	299.955	-61.236
801	300.033	-60.522
802	300.300	-59.936
803	301.855	-61.054
804	301.984	-61.272
805	302.150	-60.128
806	302.235	-60.314
807	302.322	-62.421
808	302.631	-60.673
809	302.908	-61.381
810	302.971	-60.199
811	303.205	-60.847
812	303.266	-60.896
813	303.550	-62.041
814	303.636	-61.575
815	303.877	-59.776
816	303.938	-60.142
817	304.780	-61.231
818	304.801	-60.565
819	305.236	-59.942
820	306.218	-60.790
821	306.301	-60.136
822	306.373	-60.228
823	307.948	-60.641
824	308.273	-60.743
825	308.662	-60.455
826	308.683	-60.524
827	309.010	-60.342
828	309.136	-60.152
829	309.174	-60.189
830	309.197	-60.582
831	309.337	-61.685
832	309.848	-59.844
833	310.044	-60.645
834	310.408	-60.287
835	310.564	-60.990
836	311.492	-60.874
837	311.651	-59.854
838	311.677	-60.618
839	311.679	-59.835
840	315.035	-60.659
841	316.422	-60.563
842	316.507	-60.606
843	316.628	-60.371
844	318.573	-60.285
845	318.649	-60.651
846	318.845	-59.962
847	319.801	-60.289
848	319.851	-61.046
849	319.867	-61.056
850	319.915	-60.469
851	319.957	-60.310
852	320.284	-59.228
853	320.428	-59.189
854	320.476	-58.057
855	320.504	-60.295
856	320.550	-60.434
857	320.614	-59.686
858	321.000	-99.452
859	321.024	-60.275
860	321.336	-60.322
861	321.356	-59.611
862	321.498	-60.608
863	322.483	-61.685
864	322.754	-60.909
865	323.602	-60.396
866	323.821	-59.570
867	324.121	-60.291
868	324.365	-60.925
869	324.878	-60.216
870	325.026	-60.909
871	325.888	-60.917
872	327.121	-61.117
873	327.273	-60.804
874	327.690	-61.103
875	328.122	-73.259
876	328.143	-61.268
877	328.173	-61.368
878	328.231	-60.508
879	329.758	-61.088
880	330.650	-61.268
881	330.710	-61.385
882	330.745	-61.806
883	331.111	-60.579
884	334.475	-61.659
885	334.596	-61.135
886	334.624	-60.951
887	335.775	-60.817
888	336.050	-1.418
889	336.059	-60.342
890	336.615	-59.840
891	337.349	-87.185
892	337.587	-61.046
893	337.859	-60.434
894	338.539	-60.301
895	338.633	-60.718
896	338.688	-60.751
897	338.965	-60.522
898	341.537	-60.725
899	341.562	-60.400
900	344.819	-61.240
901	345.050	-61.229
902	345.255	-60.475
903	345.718	-60.735
904	345.780	-60.526
905	345.785	-60.714
906	345.813	-61.491
907	345.836	-61.477
908	345.842	-60.079
909	345.864	-60.414
910	345.907	-60.984
911	345.928	-60.639
912	346.129	-61.618
913	346.224	-61.749
914	346.319	-63.231
915	346.518	-61.133
916	346.597	-61.783
917	346.712	-59.515
918	346.770	-61.953
919	346.914	-61.033
920	347.536	-60.984
921	347.554	-61.904
922	347.593	-60.802
923	347.846	-60.034
924	347.915	-61.025
925	348.089	-60.032
926	348.545	-60.408
927	348.842	-60.226
928	348.865	-61.373
929	349.013	-61.483
930	349.557	-60.708
931	350.270	-61.338
932	350.369	-61.851
933	350.608	-61.350
934	350.705	-60.404
935	350.717	-60.909
936	351.341	-60.996
937	351.645	-61.824
938	352.103	-61.418
939	352.298	-61.808
940	352.576	-60.900
941	352.848	-60.633
942	352.884	-60.694
943	352.890	-61.544
944	352.999	-60.900
945	353.055	-60.868
946	353.135	-61.450
947	354.272	-44.219
948	354.757	-61.182
949	354.779	-61.056
950	354.845	-60.434
951	355.051	-61.256
952	356.155	-83.350
953	356.463	-59.643
954	356.471	-60.610
955	357.916	-60.256
956	358.580	-63.043
957	359.640	-60.784
958	360.187	-61.039
959	360.694	-62.010
960	361.284	-60.827
961	362.431	-60.661
962	362.461	-59.645
963	362.983	-60.815
964	363.591	-60.647
965	363.800	-60.710
966	364.039	-60.737
967	364.088	-61.178
968	365.332	-60.346
969	365.697	-60.342
970	366.492	-60.812
971	366.638	-60.800
972	368.775	-82.907
973	369.017	-60.555
974	369.258	-61.319
975	369.413	-59.422
976	369.564	-57.211
977	369.625	-60.334
978	370.000	-60.671
979	370.146	-60.134
980	370.170	-60.616
981	370.191	-60.819
982	370.905	-60.428
983	370.996	-59.498
984	371.775	-60.299
985	371.934	-54.474
986	373.323	-60.710
987	373.490	-60.853
988	373.703	-60.772
989	373.766	-60.680
990	373.981	-60.218
991	374.018	-60.072
992	375.699	-60.009
993	375.838	-59.921
994	375.861	-61.039
995	376.114	-60.314
996	377.015	-61.215
997	377.103	-59.684
998	377.177	-62.174
999	377.212	-60.808
1000	378.065	-60.508
1001	378.310	-61.174
1002	378.396	-60.295
1003	378.514	-60.514
1004	378.794	-60.545
1005	379.193	-60.136
1006	379.529	-60.925
1007	379.593	-60.631
1008	379.948	-61.743
1009	380.603	-60.545
1010	381.350	-60.571
1011	381.503	-60.943
1012	381.719	-61.340
1013	382.030	-60.289
1014	382.416	-60.512
1015	383.680	-59.952
1016	383.871	-61.050
1017	383.946	-61.201
1018	384.113	-60.334
1019	384.377	-60.849
1020	384.679	-60.203
1021	385.076	-90.090
1022	385.770	-60.357
1023	386.322	-61.082
1024	387.529	-60.342
1025	387.806	-60.291
1026	387.958	-60.479
1027	388.263	-61.113
1028	388.558	-7.879
1029	388.642	-60.929
1030	389.095	-60.195
1031	389.139	-60.142
1032	389.157	-60.698
1033	389.262	-60.220
1034	390.175	-62.188
1035	392.118	-61.001
1036	392.395	-60.494
1037	392.515	-60.048
1038	394.319	-60.238
1039	394.398	-60.191
1040	394.536	-89.587
1041	394.552	-61.156
1042	395.228	-60.449
1043	395.248	-60.122
1044	396.558	-60.921
1045	396.683	-60.369
1046	397.164	-60.735
1047	397.569	-61.205
1048	397.759	-61.123
1049	400.172	-60.604
1050	400.416	-46.148
1051	400.486	-59.938
1052	400.780	-59.978
1053	401.124	-59.844
1054	401.283	-61.344
1055	401.352	-59.825
1056	401.404	-60.598
1057	401.466	-61.064
1058	401.530	-60.242
1059	401.806	-59.866
1060	403.150	-61.626
1061	403.344	-59.447
1062	406.136	-60.945
1063	406.358	-60.776
1064	406.424	-60.340
1065	406.550	-59.827
1066	406.619	-61.064
1067	407.094	-61.146
1068	407.432	-61.180
1069	408.403	-60.563
1070	408.483	-60.904
1071	408.710	-61.025
1072	408.766	-60.729
1073	409.327	-62.327
1074	409.394	-61.463
1075	410.393	-60.741
1076	410.398	-59.901
1077	410.737	-60.676
1078	410.757	-60.835
1079	410.762	-60.443
1080	410.815	-60.420
1081	411.978	-60.167
1082	412.028	-60.269
1083	412.678	-61.608
1084	412.911	-58.227
1085	414.136	-60.990
1086	414.591	-60.913
1087	415.266	-60.825
1088	415.791	-61.025
1089	416.158	-62.372
1090	416.222	-60.275
1091	416.282	-60.056
1092	418.627	-61.260
1093	419.557	-61.015
1094	421.018	-61.990
1095	421.337	-59.459
1096	422.044	-61.495
1097	422.205	-61.614
1098	422.269	-61.416
1099	422.327	-61.062
1100	422.348	-60.089
1101	423.004	-61.037
1102	423.508	-61.759
1103	423.520	-61.070
1104	424.446	-61.272
1105	425.042	-61.399
1106	425.132	-59.410
1107	425.162	-62.476
1108	425.488	-69.900
1109	426.236	-61.279
1110	426.570	-60.459
1111	426.941	-60.960
1112	427.321	-61.489
1113	427.460	-60.211
1114	427.549	-60.381
1115	427.644	-62.781
1116	428.776	-61.084
1117	428.957	-61.514
1118	429.125	-62.194
1119	429.162	-61.524
1120	429.656	-58.860
1121	429.672	-61.403
1122	429.706	-60.453
1123	430.876	-60.829
1124	430.957	-60.970
1125	431.675	-60.561
1126	434.839	-60.453
1127	435.046	-60.508
1128	435.115	-60.306
1129	435.171	-61.009
1130	435.183	-59.919
1131	435.542	-61.326
1132	435.594	-61.830
1133	435.797	-60.882
1134	435.844	-61.154
1135	435.848	-60.551
1136	435.882	-61.164
1137	436.239	-62.080
1138	436.408	-61.371
1139	437.562	-60.303
1140	437.598	-60.835
1141	438.438	-60.915
1142	438.475	-60.947
1143	438.575	-61.569
1144	438.857	-60.753
1145	439.363	-60.841
1146	439.469	-61.448
1147	439.614	-60.416
1148	439.705	-58.864
1149	439.919	-60.449
1150	440.264	-60.502
1151	440.266	-59.427
1152	440.416	-60.812
1153	440.836	-61.718
1154	441.108	-60.960
1155	441.175	-60.849
1156	441.737	-60.857
1157	441.809	-60.749
1158	441.817	-60.369
1159	441.819	-60.377
1160	441.824	-61.704
1161	442.116	-60.504
1162	442.274	-61.264
1163	442.299	-60.218
1164	442.452	-61.673
1165	442.482	-61.430
1166	442.494	-60.810
1167	442.703	-60.475
1168	442.892	-60.723
1169	443.817	-60.733
1170	443.826	-61.146
1171	444.026	-61.415
1172	444.048	-59.972
1173	444.152	-61.031
1174	444.156	-61.068
1175	444.170	-61.571
1176	444.355	-60.704
1177	444.486	-60.353
1178	444.622	-60.549
1179	444.833	-61.213
1180	445.234	-60.050
1181	445.457	-60.829
1182	445.679	-59.985
1183	445.757	-61.082
1184	445.806	-60.261
1185	445.915	-60.741
1186	446.071	-59.803
1187	446.247	-61.924
1188	446.332	-61.037
1189	446.433	-61.193
1190	446.829	-59.735
1191	446.998	-20.444
1192	447.004	-61.561
1193	448.017	-60.915
1194	448.136	-61.234
1195	448.152	-60.845
1196	448.173	-61.033
1197	448.250	-60.207
1198	448.706	-84.785
1199	448.762	-59.705
1200	448.783	-60.269
1201	448.886	-59.974
1202	449.036	-59.891
1203	449.134	-61.029
1204	449.236	-60.530
1205	449.849	-61.160
1206	450.001	-61.048
1207	450.262	-60.052
1208	451.460	-60.236
1209	451.664	-57.368
1210	451.887	-59.555
1211	452.529	-60.923
1212	452.544	-60.618
1213	452.614	-61.121
1214	452.671	-60.353
1215	452.940	-43.912
1216	453.082	-59.226
1217	453.462	-62.251
1218	454.906	-59.860
1219	454.974	-61.007
1220	455.052	-61.105
1221	455.389	-60.414
1222	455.434	-61.561
1223	455.722	-60.917
1224	455.794	-60.197
1225	456.462	-60.246
1226	456.722	-61.462
1227	456.742	-61.045
1228	456.863	-60.714
1229	456.864	-61.683
1230	457.145	-60.101
