DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:17:22 PM
0.00 mm;0.00 mm;-2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
742	416.556	-60.673
743	416.884	-59.748
744	417.242	-33.861
745	417.564	-60.248
746	418.772	-60.414
747	419.075	-59.183
748	419.433	-60.743
749	419.996	-60.256
750	422.359	-61.462
751	422.651	-60.880
752	422.837	-60.684
753	422.989	-61.409
754	423.346	-60.508
755	423.922	-61.142
756	425.661	-60.624
757	425.693	-60.271
758	426.169	-60.819
759	426.211	-60.624
760	426.745	-60.430
761	426.794	-61.871
762	427.206	-60.220
763	428.073	-60.604
764	428.335	-60.140
765	429.374	-60.534
766	429.387	-0.363
767	433.261	-61.078
768	433.359	-57.983
769	433.859	-60.007
770	434.016	-60.710
771	434.279	-61.416
772	434.360	-59.811
773	434.473	-60.481
774	434.907	-60.410
775	435.239	-60.414
776	435.286	-61.356
777	435.422	-92.794
778	436.599	-60.487
779	436.824	-60.667
780	437.738	-60.641
781	437.957	-60.291
782	438.627	-60.860
783	438.666	-62.086
784	438.725	-62.380
785	438.821	-60.303
786	438.832	-60.479
787	438.873	-60.496
788	438.883	-60.680
789	438.940	-60.485
790	439.024	-33.015
791	439.036	-60.639
792	439.388	-59.157
793	439.417	-60.982
794	439.465	-60.992
795	445.368	-61.879
796	446.228	-61.661
797	448.923	-60.579
798	448.969	-61.238
799	449.013	-60.283
800	449.117	-60.911
801	449.554	-61.305
802	449.734	-60.579
803	449.739	-60.575
804	450.465	-61.148
805	450.648	-61.234
806	450.916	-61.274
807	450.989	-60.815
808	451.131	-61.724
809	451.516	-60.945
810	451.564	-60.796
811	451.730	-60.561
812	452.211	-60.669
813	452.438	-60.702
814	452.613	-61.045
815	452.702	-60.953
816	452.724	-61.888
817	452.829	-61.205
818	452.902	-61.095
819	453.021	-61.395
820	453.049	-60.992
821	453.093	-60.827
822	453.192	-60.389
823	453.702	-60.678
824	455.495	-61.501
825	455.918	-59.629
826	455.993	-61.170
827	456.240	-61.023
828	456.691	-62.926
829	456.727	-59.743
830	456.773	-60.618
831	458.293	-60.633
832	458.537	-61.123
833	458.592	-61.099
834	458.766	-60.649
835	458.926	-97.733
836	459.010	-2.787
837	459.324	-69.880
838	461.080	-60.962
839	462.099	-92.134
840	465.848	-60.620
841	466.009	-61.195
842	468.303	-60.645
843	468.456	-59.690
844	468.497	-60.485
845	468.810	-60.387
846	468.921	-60.318
847	469.716	-80.448
848	470.177	-59.784
849	470.361	-61.023
850	470.570	-59.676
851	470.901	-60.553
852	471.034	-60.782
853	471.431	-59.617
854	472.041	-60.113
855	472.220	-60.396
856	472.323	-60.113
857	472.355	-60.240
858	472.937	-61.160
859	474.781	-60.874
860	474.993	-60.064
861	475.036	-61.197
862	475.086	-60.808
863	475.123	-59.864
864	477.189	-61.111
865	477.274	-81.212
866	477.276	-60.982
867	477.333	-60.935
868	477.387	-62.115
869	477.423	-61.176
870	477.545	-60.232
871	477.655	-60.224
872	485.018	-27.764
873	486.635	-60.201
874	490.016	-60.624
875	490.267	-60.596
876	490.386	-60.553
877	490.494	-60.236
878	490.802	-60.620
879	491.144	-59.766
880	491.224	-60.306
881	491.404	-60.248
882	491.473	-60.410
883	491.477	-61.095
884	491.619	-60.745
885	492.363	-61.131
886	492.651	-59.018
887	493.919	-60.581
888	494.153	-60.729
889	494.251	-60.189
890	494.291	-61.099
891	494.499	-59.676
892	494.769	-60.939
893	494.942	-60.453
894	495.183	-61.495
895	495.441	-59.905
896	495.837	-60.712
897	495.899	-61.426
898	498.000	-59.835
899	501.118	-60.365
900	501.144	-60.107
901	501.575	-62.450
902	501.733	-60.915
903	501.801	-60.984
904	504.348	-60.199
905	504.367	-62.021
906	504.493	-60.064
907	504.604	-61.444
908	504.607	-60.216
909	504.620	-60.586
910	505.864	-60.412
911	506.063	-62.202
912	506.156	-59.737
913	506.459	-60.790
914	508.177	-60.162
915	508.198	-60.680
916	508.308	-59.733
917	508.844	-61.054
918	509.123	-60.815
919	509.205	-60.373
920	515.723	-61.467
921	515.771	-61.184
922	515.787	-61.225
923	515.804	-71.532
924	515.976	-60.643
925	516.331	-60.089
926	516.633	-60.941
927	516.684	-60.136
928	516.687	-59.748
929	516.732	-58.727
930	516.765	-62.464
931	516.813	-60.898
932	516.844	-60.514
933	517.266	-60.461
934	517.348	-60.214
935	519.483	-59.774
936	519.842	-60.346
937	523.483	-62.613
938	523.850	-60.817
939	524.949	-60.700
940	524.966	-60.710
941	524.973	-60.408
942	525.716	-60.181
943	526.580	-60.639
944	527.136	-60.301
945	527.192	-60.575
946	527.250	-60.520
947	527.947	-60.921
948	528.290	-60.571
949	530.412	-60.700
950	530.522	-60.633
951	530.543	-60.712
952	530.628	-60.056
953	530.847	-60.923
954	530.849	-59.874
955	530.938	-61.011
956	530.990	-59.884
957	531.047	-60.878
958	531.203	-60.535
959	531.211	-59.821
960	531.392	-60.236
961	531.441	-60.171
962	531.596	-60.218
963	531.637	-60.735
964	531.663	-59.966
965	531.706	-60.657
966	531.828	-60.440
967	532.421	-60.659
968	534.052	-60.228
969	534.212	-60.592
970	534.339	-59.823
971	534.521	-61.170
972	536.165	-59.803
973	537.461	-60.291
974	537.514	-60.718
975	538.125	-60.046
976	538.177	-60.506
977	539.249	-60.600
978	541.570	-60.220
979	541.778	-59.095
980	542.214	-60.772
981	543.955	-60.524
982	546.873	-60.553
983	546.882	-59.294
984	546.973	-60.733
985	549.517	-59.670
986	549.607	-60.555
987	549.623	-59.870
988	549.687	-60.205
989	549.789	-61.127
990	549.794	-59.698
991	549.836	-60.798
992	549.896	-61.477
993	549.981	-60.763
994	551.988	-61.630
995	556.723	-94.440
996	557.155	-61.140
997	565.706	-60.643
998	565.738	-60.747
999	565.862	-60.144
1000	565.892	-60.165
1001	565.996	-61.604
1002	566.229	-59.284
1003	566.408	-59.854
1004	566.586	-60.081
1005	571.668	-59.974
1006	571.716	-60.862
1007	571.839	-60.984
1008	571.911	-59.887
1009	572.001	-59.547
1010	572.130	-59.643
1011	574.828	-61.001
1012	575.016	-60.461
1013	575.281	-60.259
1014	575.455	-60.068
1015	575.551	-60.404
1016	575.589	-59.645
1017	575.676	-60.271
1018	575.961	-60.608
1019	576.144	-60.939
1020	576.226	-59.974
1021	576.251	-60.778
1022	576.354	-60.342
1023	576.368	-60.496
1024	576.498	-60.009
1025	579.827	-60.980
1026	581.059	-60.784
1027	581.147	-59.678
1028	581.439	-60.551
1029	581.619	-60.308
1030	583.291	-60.929
1031	583.509	-61.170
1032	583.758	-61.338
1033	584.305	-60.120
1034	584.574	-60.600
1035	587.901	-60.710
1036	590.693	-60.933
1037	590.950	-60.765
1038	591.097	-60.937
1039	591.945	-61.875
1040	592.009	-59.966
1041	592.015	-60.534
1042	592.377	-60.984
1043	592.811	-60.837
1044	593.075	-61.037
1045	593.342	-60.688
1046	593.786	-60.218
1047	594.458	-60.551
1048	594.516	-60.665
1049	595.093	-59.760
1050	595.218	-60.778
1051	596.527	-60.794
1052	596.867	-60.457
1053	597.643	-60.618
1054	599.670	-60.393
1055	600.756	-60.768
1056	601.069	-60.485
1057	601.146	-61.227
1058	601.663	-59.921
1059	601.694	-61.207
1060	601.863	-59.856
1061	602.571	-60.735
1062	602.628	-59.766
1063	602.898	-60.481
1064	608.729	-62.544
1065	609.001	-61.160
1066	611.235	-60.594
1067	613.447	-60.230
1068	614.648	-61.931
1069	614.670	-62.485
1070	614.678	-59.944
1071	614.802	-61.017
1072	615.009	-60.765
1073	615.011	-60.373
1074	615.102	-59.643
1075	615.236	-60.007
1076	615.254	-60.430
1077	615.313	-59.848
1078	615.702	-60.953
1079	615.779	-61.037
1080	616.168	-60.996
1081	616.460	-60.451
1082	617.003	-60.046
1083	617.117	-60.537
1084	617.245	-60.314
1085	617.292	-60.706
1086	618.744	-60.081
1087	618.780	-60.751
1088	619.290	-61.199
1089	619.507	-60.271
1090	619.581	-60.567
1091	619.857	-60.571
1092	619.906	-61.798
1093	620.385	-61.740
1094	620.833	-59.754
1095	620.908	-60.782
1096	620.925	-60.142
1097	621.023	-60.849
1098	621.273	-60.330
1099	625.079	-61.001
1100	625.355	-61.371
1101	625.405	-61.426
1102	625.410	-60.420
1103	625.446	-60.855
1104	625.471	-61.460
1105	627.861	-59.978
1106	630.854	-60.115
1107	630.899	-60.406
1108	631.070	-60.669
1109	631.636	-60.882
1110	631.660	-61.058
1111	631.764	-60.620
1112	631.887	-60.479
1113	631.971	-60.277
1114	633.577	-61.160
1115	639.154	-61.082
1116	645.611	-60.708
1117	646.563	-62.622
1118	646.578	-61.170
1119	646.876	-61.045
1120	646.969	-60.549
1121	647.012	-60.896
1122	647.209	-61.620
1123	648.315	-60.434
1124	648.334	-60.377
1125	649.452	-60.802
1126	651.821	-54.952
1127	651.904	-60.937
1128	651.989	-60.829
1129	652.050	-61.041
1130	652.060	-60.414
1131	652.100	-61.121
1132	652.129	-61.056
1133	652.148	-60.357
1134	652.166	-61.001
1135	652.292	-60.933
1136	652.303	-60.768
1137	652.329	-60.849
1138	652.345	-60.064
1139	652.363	-58.764
1140	652.671	-60.230
1141	652.830	-60.387
1142	652.928	-60.907
1143	653.031	-60.833
1144	654.284	-60.348
1145	654.345	-60.986
1146	654.398	-61.712
1147	655.675	-61.232
1148	657.733	-61.542
1149	657.748	-61.552
1150	657.978	-60.667
1151	658.900	-60.526
1152	659.319	-60.886
1153	659.621	-61.180
1154	663.559	-59.794
1155	667.515	-59.833
1156	667.871	-59.568
1157	669.243	-61.144
1158	669.308	-65.363
1159	670.026	-60.508
1160	670.881	-60.438
1161	685.032	-28.731
1162	685.097	-60.565
1163	685.132	-61.054
1164	685.150	-60.898
1165	685.168	-59.717
1166	685.203	-59.553
1167	685.278	-60.577
1168	685.544	-60.081
1169	685.790	-59.911
1170	687.213	-60.306
1171	687.227	-60.706
1172	689.496	-61.070
1173	689.574	-60.929
1174	689.598	-60.794
1175	689.714	-60.541
1176	689.755	-60.320
1177	689.823	-61.048
1178	699.179	-60.357
1179	702.189	-60.156
1180	702.295	-60.351
1181	702.331	-60.612
1182	702.365	-59.978
1183	702.721	-60.855
1184	702.927	-60.639
1185	703.264	-61.510
1186	703.784	-61.199
1187	703.960	-61.060
1188	705.739	-61.777
1189	706.375	-61.041
1190	706.512	-61.039
1191	706.597	-60.992
1192	707.400	-60.692
1193	707.476	-60.500
1194	707.754	-60.974
1195	707.853	-61.234
1196	708.305	-60.191
1197	709.104	-59.868
1198	709.148	-59.983
1199	709.397	-61.070
1200	709.832	-60.737
1201	709.919	-60.872
1202	710.068	-60.690
1203	710.097	-59.621
1204	710.272	-61.037
1205	710.299	-60.383
1206	712.217	-60.469
1207	716.468	-61.191
1208	718.468	-61.176
1209	719.125	-62.113
1210	719.447	-61.630
1211	720.088	-58.787
1212	720.880	-61.381
1213	721.046	-61.371
1214	721.629	-60.528
1215	721.758	-60.896
1216	721.790	-60.557
1217	721.794	-60.855
1218	721.819	-60.379
1219	721.885	-60.567
1220	722.121	-60.935
1221	722.233	-60.175
1222	722.268	-61.131
1223	722.299	-60.647
1224	723.129	-61.373
1225	725.110	-78.580
1226	725.163	-60.199
1227	725.217	-60.723
1228	725.311	-60.489
1229	725.358	-61.571
1230	725.654	-61.471
