DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:17:25 PM
0.00 mm;0.00 mm;-1.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
496	272.038	-61.050
497	272.123	-60.745
498	275.067	-61.671
499	275.516	-60.373
500	275.882	-61.160
501	276.138	-60.539
502	276.145	-61.029
503	276.253	-61.610
504	276.369	-61.463
505	276.686	-60.860
506	278.565	-63.707
507	278.656	-61.011
508	278.897	-61.039
509	278.934	-60.346
510	279.249	-61.798
511	280.215	-60.911
512	280.494	-62.143
513	280.810	-61.561
514	280.865	-60.686
515	280.874	-60.929
516	280.972	-61.655
517	281.106	-61.223
518	281.174	-62.135
519	281.446	-61.336
520	281.682	-61.258
521	282.161	-60.733
522	282.209	-60.279
523	283.053	-61.027
524	283.355	-61.865
525	283.604	-83.050
526	283.810	-61.405
527	283.918	-61.569
528	284.968	-61.266
529	285.097	-61.199
530	285.112	-60.810
531	285.226	-60.927
532	285.244	-61.309
533	285.340	-60.628
534	285.506	-61.135
535	285.647	-62.227
536	285.653	-62.343
537	285.659	-61.775
538	286.314	-60.706
539	286.384	-61.054
540	286.753	-61.375
541	287.168	-61.428
542	288.141	-61.371
543	288.359	-61.937
544	288.708	-60.651
545	288.862	-61.571
546	290.017	-61.009
547	290.926	-61.397
548	290.972	-60.929
549	291.647	-61.043
550	291.649	-61.407
551	291.655	-61.103
552	293.231	-62.470
553	293.415	-61.462
554	293.422	-61.152
555	293.441	-61.207
556	293.451	-60.800
557	293.746	-61.411
558	294.386	-61.045
559	294.411	-61.933
560	294.498	-60.745
561	296.119	-63.085
562	296.579	-61.405
563	296.621	-62.699
564	296.705	-59.807
565	297.572	-60.594
566	298.596	-61.350
567	299.116	-61.775
568	299.240	-60.812
569	299.243	-61.301
570	299.263	-61.516
571	299.347	-60.802
572	299.356	-60.365
573	299.448	-60.357
574	299.612	-60.173
575	299.657	-62.027
576	299.727	-61.399
577	299.823	-61.033
578	300.097	-61.213
579	300.164	-60.819
580	300.325	-60.755
581	300.733	-61.027
582	300.907	-60.988
583	301.038	-61.411
584	301.281	-60.710
585	303.274	-59.966
586	303.307	-61.035
587	303.429	-60.794
588	304.156	-60.622
589	304.172	-61.687
590	304.826	-57.804
591	307.874	-64.508
592	309.512	-60.185
593	310.652	-60.847
594	310.935	-60.845
595	312.480	-60.794
596	312.527	-61.140
597	312.579	-60.400
598	314.609	-60.457
599	314.712	-60.839
600	314.774	-60.774
601	316.079	-60.631
602	316.142	-60.512
603	316.200	-59.893
604	316.285	-60.073
605	316.298	-97.628
606	316.327	-60.590
607	316.365	-59.962
608	316.433	-61.579
609	316.509	-60.676
610	316.597	-60.676
611	317.131	-60.757
612	317.371	-60.876
613	317.499	-60.610
614	317.635	-58.918
615	317.990	-60.518
616	318.011	-60.776
617	318.172	-60.205
618	318.230	-60.516
619	318.374	-60.919
620	318.390	-59.854
621	319.391	-59.672
622	320.104	-59.576
623	320.132	-60.393
624	320.209	-60.649
625	320.472	-60.520
626	320.510	-57.793
627	320.536	-60.986
628	320.582	-62.478
629	321.119	-61.138
630	321.314	-60.913
631	321.352	-60.404
632	321.402	-60.731
633	321.960	-60.416
634	322.250	-61.377
635	322.270	-60.211
636	322.640	-61.076
637	324.107	-60.336
638	324.307	-60.808
639	324.424	-60.782
640	324.791	-61.174
641	324.801	-60.729
642	324.825	-60.052
643	324.918	-60.291
644	324.944	-61.007
645	325.425	-60.348
646	325.451	-60.853
647	325.530	-59.461
648	326.286	-60.855
649	326.419	-60.696
650	327.706	-60.723
651	327.794	-61.107
652	327.826	-61.223
653	328.539	-60.573
