DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:18:33 PM
0.00 mm;0.00 mm;-2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
239	150.731	-65.982
240	151.257	-67.398
241	151.299	-25.013
242	151.504	-65.731
243	151.562	-65.974
244	151.681	-65.917
245	151.688	-66.374
246	151.833	-66.726
247	151.925	-66.673
248	152.041	-65.773
249	152.056	-77.419
250	152.073	-66.982
251	152.145	-66.986
252	152.779	-66.395
253	156.463	-67.037
254	156.564	-66.401
255	156.627	-66.540
256	156.660	-65.925
257	156.920	-81.723
258	157.580	-66.466
259	157.582	-67.243
260	162.908	-66.718
261	163.034	-66.442
262	163.115	-66.769
263	163.131	-65.912
264	163.326	-78.690
265	164.920	-83.289
266	164.938	-66.409
267	165.237	-66.434
268	165.367	-66.712
269	166.088	-66.843
270	170.156	-65.416
271	170.163	-66.374
272	171.628	-66.544
273	174.389	-66.540
274	174.698	-66.624
275	176.016	-65.551
276	176.137	-66.147
277	176.250	-65.962
278	176.297	-66.808
279	176.552	-66.334
280	176.566	-67.253
281	176.620	-66.331
282	176.702	-66.239
283	177.076	-66.677
284	177.105	-67.178
285	177.231	-66.842
286	177.544	-66.143
287	177.705	-66.744
288	177.794	-67.398
289	177.919	-66.150
290	178.004	-66.021
291	178.079	-66.757
292	178.092	-66.885
293	178.125	-66.783
294	178.191	-66.818
295	178.271	-66.818
296	178.294	-67.828
297	178.354	-67.041
298	178.654	-66.761
299	178.751	-66.826
300	178.934	-66.932
301	179.069	-66.131
302	179.096	-67.094
303	179.303	-66.642
304	179.305	-66.663
305	182.391	-65.444
306	182.497	-66.628
307	183.327	-67.333
308	185.641	-66.620
309	186.264	-66.242
310	186.356	-66.011
311	186.469	-67.139
312	186.592	-66.004
313	186.604	-66.448
314	189.539	-65.048
315	189.585	-67.194
316	189.823	-94.113
317	192.815	-80.497
318	194.088	-68.885
319	194.190	-66.802
320	194.292	-66.885
321	194.346	-67.946
322	194.419	-67.462
323	194.571	-68.194
324	194.639	-67.063
325	194.835	-67.889
326	194.918	-65.839
327	195.059	-66.119
328	196.761	-95.225
329	197.306	-66.058
330	199.601	-68.629
331	199.641	-67.186
332	200.440	-66.472
333	200.793	-67.096
334	200.869	-67.143
335	201.036	-67.047
336	201.377	-66.994
337	201.534	-67.523
338	201.577	-66.472
339	201.647	-67.321
340	202.546	-66.276
341	203.571	-68.733
342	203.769	-65.451
343	203.817	-67.235
344	208.031	-66.515
345	208.112	-66.164
346	209.563	-66.814
347	209.585	-67.644
348	209.602	-66.409
349	209.697	-66.816
350	209.793	-67.033
351	209.979	-64.962
352	210.602	-12.368
353	210.744	-66.520
354	210.912	-66.889
355	210.924	-66.458
356	210.932	-66.248
357	210.969	-66.842
358	211.071	-65.512
359	211.447	-66.605
360	211.606	-65.667
361	212.592	-86.341
362	217.009	-66.518
363	217.073	-66.180
364	217.349	-66.793
365	217.662	-66.360
366	218.380	-66.810
367	218.568	-75.473
368	218.846	-67.078
369	219.081	-67.646
370	219.099	-67.319
371	219.130	-67.125
372	219.228	-67.450
373	219.284	-65.810
374	219.402	-66.900
375	219.835	-65.908
376	219.849	-66.148
377	219.991	-85.172
378	221.587	-66.810
379	222.231	-66.242
380	222.355	-66.327
381	222.544	-66.522
382	223.032	-64.942
383	223.067	-65.884
384	240.186	-66.495
385	240.253	-64.993
386	242.571	-66.399
387	242.765	-65.267
388	242.812	-67.550
389	242.890	-66.869
390	243.065	-30.697
391	244.397	-67.652
392	244.446	-65.187
393	244.494	-67.076
394	244.876	-66.569
395	244.889	-66.663
396	245.718	-65.900
397	246.252	-66.303
398	246.321	-66.677
399	246.425	-66.554
400	246.739	-65.516
401	246.811	-66.472
402	248.384	-66.826
403	249.192	-66.160
404	249.196	-66.491
405	249.335	-66.601
406	249.550	-66.894
407	253.176	-66.630
408	253.369	-66.366
409	253.417	-66.526
410	253.458	-66.767
411	253.610	-66.364
412	253.619	-66.793
413	253.761	-67.456
414	253.790	-66.517
415	253.983	-77.365
416	254.007	-66.808
417	254.200	-66.493
418	255.144	-66.640
419	255.182	-66.732
420	255.310	-65.508
421	255.357	-67.145
422	255.418	-67.053
423	255.936	-67.212
424	255.939	-67.372
425	255.983	-65.894
426	256.084	-66.569
427	256.141	-66.612
428	257.702	-67.885
429	257.782	-67.493
430	257.898	-66.699
431	258.012	-66.264
432	258.339	-67.135
433	258.504	-66.916
434	258.622	-67.450
435	260.217	-67.368
436	260.450	-67.094
437	263.638	-66.724
438	263.716	-66.679
439	264.136	-67.662
440	264.919	-65.455
441	265.162	-67.127
442	266.862	-67.717
443	266.881	-65.767
444	267.084	-67.678
445	267.096	-66.730
446	267.310	-66.896
447	267.415	-64.146
448	267.763	-65.959
449	267.839	-66.366
450	268.933	-77.997
451	272.848	-66.564
452	273.360	-66.867
453	273.597	-66.530
454	273.635	-64.980
455	274.041	-66.413
456	274.069	-66.992
457	274.072	-67.587
458	274.129	-67.544
459	274.187	-66.959
460	274.190	-66.843
461	274.438	-66.321
462	274.945	-66.419
463	278.547	-66.885
464	279.666	-66.914
465	279.877	-65.696
466	279.991	-66.691
467	280.169	-66.225
468	280.328	-67.110
469	280.439	-66.597
470	280.509	-67.086
471	281.612	-66.986
472	282.064	-66.483
473	282.090	-66.350
474	282.314	-65.549
475	285.952	-66.889
476	286.180	-66.859
477	286.439	-66.591
478	291.806	-67.744
479	294.459	-66.630
480	294.511	-67.276
481	294.538	-66.787
482	294.588	-67.946
483	294.643	-67.055
484	294.656	-67.535
485	294.747	-65.978
486	294.825	-65.050
487	294.884	-68.521
488	294.938	-66.787
489	295.256	-67.676
490	295.267	-67.423
491	295.474	-66.092
492	295.680	-67.756
493	295.682	-67.026
494	295.694	-67.135
495	295.788	-66.503
496	295.831	-66.726
497	295.874	-66.217
498	296.059	-67.206
499	296.086	-67.351
500	296.156	-66.708
501	296.211	-66.374
502	296.301	-66.569
503	296.318	-65.657
504	296.342	-76.709
505	296.374	-67.662
506	296.421	-66.871
507	296.610	-67.503
508	296.672	-67.585
509	296.828	-67.668
510	296.923	-67.043
511	296.937	-66.331
512	297.098	-66.530
513	297.107	-66.579
514	297.123	-66.771
515	297.143	-67.192
516	297.295	-66.507
517	298.239	-68.145
518	301.306	-66.996
519	301.542	-65.872
520	301.680	-65.841
521	301.758	-67.180
522	301.793	-66.804
523	303.207	-66.495
524	303.382	-65.972
525	303.646	-61.927
526	304.533	-66.630
527	305.559	-66.661
528	305.752	-65.412
529	305.769	-67.431
530	305.788	-68.051
531	305.893	-65.964
532	306.127	-66.274
533	306.230	-66.701
534	307.232	-66.685
535	308.857	-66.599
536	309.014	-67.114
537	309.799	-67.045
538	311.874	-66.677
539	311.940	-66.900
540	312.045	-65.837
541	312.177	-67.441
542	314.721	-65.710
543	314.847	-66.949
544	315.192	-66.796
545	315.266	-66.697
546	315.441	-67.084
547	315.944	-67.127
548	316.122	-67.247
549	316.214	-67.063
550	316.345	-67.084
551	318.635	-66.771
552	320.653	-40.901
553	323.141	-66.139
554	323.315	-65.919
555	323.454	-67.971
556	323.670	-67.509
557	323.831	-67.057
558	324.096	-67.300
559	324.323	-66.892
560	324.465	-67.458
561	324.543	-66.732
562	328.582	-68.124
563	328.756	-66.634
564	329.155	-69.073
565	330.337	-67.033
566	330.468	-66.955
567	330.785	-66.937
568	330.959	-65.616
569	331.543	-65.728
570	331.628	-66.611
571	331.633	-66.031
572	331.666	-67.732
573	331.682	-65.992
574	331.687	-65.759
575	331.716	-65.886
576	331.737	-66.013
577	332.397	-65.782
578	333.605	-65.637
579	336.790	-65.861
580	336.915	-67.636
581	336.964	-66.710
582	337.030	-65.166
583	337.893	-67.834
584	338.012	-63.413
585	338.140	-66.391
586	338.543	-67.411
587	339.087	-66.814
588	339.184	-67.948
589	344.922	-67.067
590	344.971	-85.388
591	344.976	-66.695
592	345.494	-66.685
593	346.141	-66.513
594	346.452	-67.476
595	350.223	-67.456
596	350.254	-66.599
597	350.910	-66.941
598	350.945	-67.570
599	355.089	-66.881
600	355.115	-66.460
601	355.394	-67.304
602	355.827	-67.012
603	355.947	-66.626
604	356.001	-66.914
605	357.340	-66.260
606	357.499	-66.748
607	357.574	-65.387
608	357.850	-67.531
609	357.879	-66.847
610	358.254	-67.353
611	358.359	-66.939
612	358.803	-67.270
613	359.425	-66.634
614	359.679	-67.059
615	360.465	-67.634
616	360.854	-66.920
617	361.398	-67.482
618	361.876	-67.946
619	362.762	-67.445
620	363.078	-66.981
621	366.683	-67.368
622	367.045	-66.961
623	367.091	-76.730
624	367.417	-66.068
625	368.442	-67.928
626	368.881	-67.873
627	369.593	-60.808
628	369.866	-31.891
629	370.716	-101.015
630	370.792	-68.038
631	370.887	-67.292
632	371.048	-66.084
633	371.142	-67.683
634	371.372	-66.567
635	372.649	-67.268
636	376.161	-66.548
637	376.273	-66.172
638	376.305	-67.544
639	376.421	-66.381
640	377.640	-66.773
641	379.865	-66.890
642	379.890	-67.084
643	380.112	-66.685
644	380.559	-65.941
645	380.750	-67.390
646	382.064	-67.282
647	382.510	-66.663
648	382.733	-66.998
649	382.864	-66.644
650	383.060	-66.689
651	383.279	-67.407
652	383.465	-66.937
653	384.663	-66.975
654	384.861	-62.763
655	384.946	-66.912
656	387.505	-66.642
657	387.534	-65.800
658	387.691	-66.000
659	387.702	-67.362
660	387.809	-66.233
661	387.853	-66.896
662	387.893	-66.425
663	387.961	-65.968
664	388.027	-66.734
665	388.056	-66.289
666	388.145	-66.569
667	398.626	-66.008
668	398.702	-67.658
669	399.325	-66.934
670	399.334	-66.344
671	400.841	-66.814
672	403.792	-67.298
673	405.708	-65.747
674	406.002	-66.757
675	406.171	-67.057
676	406.267	-93.385
677	406.421	-67.944
678	406.683	-68.711
679	407.010	-67.214
680	407.057	-68.010
681	407.147	-66.515
682	407.273	-66.796
683	407.297	-67.503
684	407.340	-66.883
685	407.412	-67.570
686	407.469	-66.287
687	408.411	-67.454
688	408.436	-67.443
689	408.583	-67.580
690	408.640	-67.041
691	408.711	-67.127
692	408.877	-66.861
693	409.317	-67.811
694	409.408	-67.190
695	409.411	-66.828
696	409.567	-66.550
697	410.283	-67.061
698	410.625	-66.869
699	410.779	-66.922
700	411.069	-67.290
701	411.113	-67.799
702	411.209	-66.865
703	411.419	-67.454
704	411.504	-67.928
705	412.033	-67.356
706	412.188	-66.489
707	423.566	-67.644
708	423.589	-66.859
709	423.946	-67.693
710	425.619	-66.734
711	425.704	-67.309
712	425.901	-67.100
713	426.820	-64.899
714	426.889	-66.675
715	427.835	-67.674
716	427.866	-67.174
717	427.897	-66.109
718	428.039	-66.951
719	431.249	-66.440
720	432.352	-66.567
721	432.422	-66.640
722	433.329	-66.583
723	433.933	-66.037
724	433.941	-66.607
725	433.952	-66.417
726	434.042	-66.924
727	434.248	-65.878
728	434.259	-66.847
729	434.489	-66.538
730	434.508	-67.147
731	434.511	-65.724
732	434.518	-66.031
733	434.665	-65.980
734	434.708	-66.417
735	434.718	-66.413
736	434.919	-66.836
737	434.922	-66.021
738	435.083	-65.939
739	435.178	-66.056
740	435.292	-66.779
741	435.302	-66.135
742	435.366	-66.693
743	435.423	-65.252
744	435.441	-66.640
745	435.729	-66.123
746	436.642	-66.618
747	437.019	-67.599
748	437.276	-66.362
749	437.403	-66.665
750	439.399	-78.161
751	439.784	-66.941
752	439.825	-67.073
753	440.062	-66.875
754	441.546	-65.076
755	444.844	-66.385
756	444.849	-66.677
757	447.071	-67.893
758	447.123	-66.505
759	447.628	-66.158
760	447.654	-68.044
761	447.671	-66.524
762	447.766	-67.212
763	448.304	-67.529
764	448.376	-66.205
765	449.276	-66.710
766	449.978	-66.182
767	450.152	-66.082
768	450.715	-66.154
769	450.930	-66.491
770	451.431	-65.062
771	451.494	-66.100
772	452.610	-66.865
773	452.785	-31.359
774	453.320	-66.808
775	454.744	-66.475
776	459.120	-66.513
777	459.513	-66.654
778	463.235	-65.677
779	463.666	-66.742
780	464.883	-66.569
781	465.274	-66.313
782	465.276	-65.869
783	465.285	-66.466
784	465.493	-67.096
785	466.186	-66.511
786	466.667	-66.119
787	466.748	-67.298
788	467.367	-67.125
789	467.383	-68.077
790	467.475	-67.174
791	467.491	-66.334
792	467.596	-66.636
793	467.672	-67.674
794	467.692	-66.836
795	467.773	-66.186
796	467.803	-65.880
797	467.854	-66.573
798	467.871	-66.939
799	467.910	-66.239
800	467.994	-65.692
801	468.113	-67.928
802	468.597	-66.740
803	468.742	-66.687
804	468.940	-66.765
805	469.152	-67.192
806	469.175	-66.470
807	469.203	-67.999
808	469.266	-67.165
809	469.285	-65.841
810	469.313	-66.730
811	469.331	-66.041
812	469.429	-65.775
813	469.503	-66.720
814	469.543	-67.176
815	469.678	-66.413
816	469.778	-67.247
817	469.979	-67.488
818	470.009	-65.894
819	470.056	-66.889
820	475.298	-70.465
821	475.532	-66.955
822	475.729	-66.724
823	475.894	-66.628
824	476.070	-65.959
825	476.192	-66.873
826	476.266	-68.026
827	476.529	-66.562
828	476.796	-67.591
829	476.856	-67.255
830	476.947	-67.123
831	477.012	-66.806
832	477.076	-66.425
833	477.123	-67.243
834	477.188	-67.131
835	477.355	-66.720
836	478.856	-67.004
837	478.881	-67.249
838	481.449	-66.497
839	485.472	-67.605
840	485.658	-66.473
841	489.409	-66.634
842	489.442	-67.523
843	489.632	-66.556
844	489.701	-66.611
845	489.716	-68.002
846	490.062	-66.977
847	490.389	-66.180
848	491.956	-66.282
849	496.482	-65.761
850	496.625	-66.205
851	496.703	-66.211
852	499.960	-66.430
853	500.127	-66.060
854	501.213	-66.951
855	501.605	-67.172
856	501.835	-66.595
857	501.869	-66.195
858	503.936	-66.885
859	503.988	-66.759
860	504.066	-66.818
861	504.121	-65.961
862	504.345	-67.413
863	504.417	-67.313
864	507.150	-67.000
865	508.103	-7.047
866	508.458	-66.066
867	508.687	-66.444
868	513.176	-67.319
869	513.590	-66.973
870	513.794	-66.693
871	513.818	-66.704
872	514.854	-66.515
873	514.901	-66.321
874	514.944	-66.299
875	515.792	-66.638
876	516.632	-67.143
877	516.707	-65.798
878	518.336	-65.912
879	518.549	-66.015
880	519.770	-67.895
881	520.968	-65.945
882	521.143	-66.812
883	521.217	-66.614
884	521.283	-66.867
885	521.657	-66.558
886	521.898	-65.277
887	523.608	-66.890
888	523.633	-66.338
889	523.645	-68.461
890	523.699	-68.883
891	523.736	-67.053
892	523.909	-66.346
893	524.108	-66.681
894	524.170	-66.538
895	524.474	-66.033
896	524.549	-66.284
897	524.650	-66.025
898	524.821	-65.780
899	525.158	-66.783
900	525.167	-66.534
901	525.180	-66.840
902	525.224	-65.434
903	525.317	-65.796
904	525.377	-66.517
905	525.687	-65.696
906	525.698	-67.529
907	525.807	-66.329
908	526.041	-66.583
909	526.314	-65.992
910	526.603	-67.511
911	526.634	-67.611
912	526.776	-65.763
913	526.923	-66.775
914	526.977	-66.329
915	527.160	-66.211
916	527.293	-65.915
917	527.322	-66.552
918	530.388	-66.058
919	530.920	-65.804
920	534.329	-66.145
921	536.761	-66.840
922	537.372	-66.622
923	539.567	-66.211
924	539.771	-65.835
925	548.749	-66.413
926	550.439	-66.193
927	554.708	-65.886
928	555.979	-66.364
929	556.012	-66.665
930	556.045	-66.973
931	556.128	-66.282
932	556.310	-67.871
933	557.819	-66.462
934	558.871	-66.086
935	558.876	-65.387
936	558.989	-69.064
937	559.004	-66.129
938	561.356	-66.176
939	561.454	-66.438
940	561.793	-66.716
941	561.842	-66.810
942	561.915	-66.802
943	562.446	-66.379
944	563.193	-66.704
945	564.692	-67.227
946	564.748	-65.959
947	564.776	-64.236
948	565.455	-65.604
949	565.631	-66.383
950	565.747	-66.656
951	566.102	-66.190
952	566.546	-66.624
953	566.753	-67.090
954	566.871	-66.826
955	567.724	-66.477
956	568.064	-65.694
957	568.250	-67.398
958	568.849	-65.311
959	569.128	-2.642
960	570.480	-67.274
961	570.641	-65.959
962	570.730	-66.652
963	570.979	-65.945
964	571.083	-66.141
965	571.234	-66.397
966	571.349	-66.742
967	571.366	-66.215
968	571.502	-66.736
969	571.629	-65.728
970	572.106	-67.031
971	572.187	-66.560
972	572.456	-67.018
973	578.145	-66.748
974	578.169	-67.401
975	578.226	-67.004
976	581.252	-84.998
977	587.318	-66.366
978	587.511	-67.106
979	587.662	-67.006
980	589.642	-66.452
981	590.066	-66.546
982	590.073	-66.432
983	592.036	-66.812
984	592.904	-67.629
985	593.906	-66.751
986	593.914	-66.513
987	594.096	-66.845
988	594.119	-65.974
989	594.223	-66.242
990	594.294	-67.423
991	594.357	-66.885
992	594.407	-64.508
993	594.673	-67.621
994	594.725	-66.646
995	594.756	-65.951
996	595.006	-66.432
997	595.603	-67.076
998	595.783	-65.671
999	595.898	-65.855
1000	596.032	-66.798
1001	596.593	-66.638
1002	599.347	-64.028
1003	599.425	-67.333
1004	600.176	-66.706
1005	600.264	-66.366
1006	600.820	-67.415
1007	602.436	-67.145
1008	602.635	-66.536
1009	602.878	-67.474
1010	602.963	-66.767
1011	602.993	-67.029
1012	604.241	-68.196
1013	605.106	-67.255
1014	605.176	-66.843
1015	605.558	-66.906
1016	605.587	-66.489
1017	605.782	-66.162
1018	606.038	-66.501
1019	606.309	-66.346
1020	606.313	-67.862
1021	606.866	-66.121
1022	606.924	-67.035
1023	607.093	-66.274
1024	607.208	-66.744
1025	607.270	-66.642
1026	607.649	-66.824
1027	607.719	-66.977
1028	609.059	-66.941
1029	610.685	-66.284
1030	610.774	-66.129
1031	611.302	-67.028
1032	612.853	-67.388
1033	613.028	-66.599
1034	613.032	-66.558
1035	613.106	-67.681
1036	613.639	-68.259
1037	621.211	-66.158
1038	621.756	-65.604
1039	621.904	-8.404
1040	621.913	-66.473
1041	622.166	-67.024
1042	622.369	-66.004
1043	623.701	-66.665
1044	623.940	-65.902
1045	629.662	-66.364
1046	631.220	-66.718
1047	631.583	-66.464
1048	631.705	-66.781
1049	635.802	-66.875
1050	636.378	-66.301
1051	636.440	-65.962
1052	637.382	-65.455
1053	638.893	-66.611
1054	638.993	-65.493
1055	639.112	-67.292
1056	639.319	-66.534
1057	639.357	-66.403
1058	639.875	-66.217
1059	642.727	-65.453
1060	642.807	-65.929
1061	642.838	-66.008
1062	642.905	-66.442
1063	643.236	-65.730
1064	643.453	-67.333
1065	643.520	-69.167
1066	643.720	-66.957
1067	643.835	-65.894
1068	643.854	-66.242
1069	643.902	-64.880
1070	643.939	-66.176
1071	644.038	-66.058
1072	644.072	-67.227
1073	644.206	-66.988
1074	646.331	-66.732
1075	646.350	-66.311
1076	646.362	-65.704
1077	646.371	-66.765
1078	646.403	-66.981
1079	646.477	-66.675
1080	647.582	-67.153
1081	647.992	-66.779
1082	648.078	-66.810
1083	648.382	-66.008
1084	649.211	-66.060
1085	649.285	-66.278
1086	649.297	-66.981
1087	649.480	-67.180
1088	649.850	-66.583
1089	654.519	-65.917
1090	654.751	-67.576
1091	654.823	-67.094
1092	655.023	-66.567
1093	655.096	-66.562
1094	655.120	-67.121
1095	655.427	-66.378
1096	655.463	-65.933
1097	655.962	-65.549
1098	656.011	-65.232
1099	656.024	-66.636
1100	656.110	-66.571
1101	656.297	-66.289
1102	656.857	-66.156
1103	657.075	-67.120
1104	657.164	-66.935
1105	657.820	-67.125
1106	657.835	-66.687
1107	657.876	-67.139
1108	657.972	-67.877
1109	658.002	-67.108
1110	658.037	-68.406
1111	658.067	-65.571
1112	658.108	-67.143
1113	658.386	-66.744
1114	658.711	-67.290
1115	658.898	-66.605
1116	658.942	-67.378
1117	659.038	-66.544
1118	659.138	-66.540
1119	659.155	-66.491
1120	660.532	-66.697
1121	660.609	-66.558
1122	660.614	-67.585
1123	661.540	-66.109
1124	661.739	-66.313
1125	661.777	-67.123
1126	661.964	-67.170
1127	662.137	-67.266
1128	662.183	-42.404
1129	663.856	-67.282
1130	664.261	-66.630
1131	664.325	-68.286
1132	667.174	-66.174
1133	667.190	-66.728
1134	667.320	-66.152
1135	667.599	-66.906
1136	668.001	-66.883
1137	669.034	-66.425
1138	669.749	-67.550
1139	669.887	-66.806
1140	670.604	-66.644
1141	671.531	-66.994
1142	671.854	-66.309
1143	672.149	-66.532
1144	672.270	-66.176
1145	672.343	-68.245
1146	672.347	-66.456
1147	677.857	-66.468
1148	679.262	-66.802
1149	680.545	-66.468
1150	686.462	-65.800
1151	688.339	-66.270
1152	689.233	-65.718
1153	689.528	-66.838
1154	689.531	-66.287
1155	690.746	-67.024
1156	690.857	-67.495
1157	691.282	-66.646
1158	691.618	-66.237
1159	692.190	-34.751
1160	692.704	-65.038
1161	692.793	-66.405
1162	693.838	-66.462
1163	694.116	-66.558
1164	694.272	-65.959
1165	694.736	-65.798
1166	694.849	-67.133
1167	695.224	-66.121
1168	695.253	-67.022
1169	695.745	-69.694
1170	696.569	-66.452
1171	696.728	-66.687
1172	697.445	-67.296
1173	698.200	-66.327
1174	698.492	-65.784
1175	699.162	-66.679
1176	699.431	-65.947
1177	699.463	-65.818
1178	699.527	-65.947
1179	699.809	-66.190
1180	699.943	-66.937
1181	700.289	-65.765
1182	701.057	-64.539
1183	701.592	-65.675
1184	701.759	-66.890
1185	701.768	-66.276
1186	701.977	-69.283
1187	702.150	-65.851
1188	702.219	-67.683
1189	702.312	-66.442
1190	702.712	-66.959
1191	702.735	-65.667
1192	702.747	-66.466
1193	703.005	-67.517
1194	703.032	-66.428
1195	703.131	-66.732
1196	703.251	-66.426
1197	703.583	-66.648
1198	704.204	-95.427
1199	704.481	-66.426
1200	710.558	-67.049
1201	715.177	-65.998
1202	715.275	-66.675
1203	715.756	-66.798
1204	715.761	-67.075
1205	715.791	-66.626
1206	716.124	-66.589
1207	716.230	-66.233
1208	716.389	-67.390
1209	717.004	-67.090
1210	717.074	-66.599
1211	717.193	-66.646
1212	717.235	-65.342
1213	717.317	-66.407
1214	717.492	-68.091
1215	717.557	-68.735
1216	717.806	-66.885
1217	718.196	-67.333
1218	718.345	-66.564
1219	725.438	-71.292
1220	727.942	-67.012
1221	727.978	-66.853
1222	727.986	-55.459
1223	728.000	-65.536
1224	728.085	-66.885
1225	728.174	-67.895
1226	728.190	-67.014
1227	728.520	-64.504
1228	728.902	-66.317
1229	728.907	-65.099
1230	728.997	-66.534
