DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:18:40 PM
0.00 mm;0.00 mm;1.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
1	2.382	-67.562
2	2.433	-66.188
3	3.081	-66.501
4	3.291	-65.518
5	3.953	-65.504
6	4.091	-66.820
7	4.264	-67.840
8	4.313	-72.811
9	4.334	-66.736
10	4.389	-66.080
11	4.425	-66.675
12	4.797	-65.291
13	4.838	-66.013
14	4.882	-66.287
15	4.914	-66.873
16	9.004	-66.777
17	9.368	-66.554
18	9.649	-67.178
19	10.056	-66.374
20	10.662	-66.374
21	11.751	-65.659
22	11.812	-67.433
23	11.995	-66.620
24	13.066	-66.262
25	13.389	-66.708
26	14.239	-67.354
27	14.291	-68.318
28	14.421	-67.212
29	14.590	-65.778
30	14.841	-66.810
31	15.040	-66.552
32	15.597	-67.538
33	15.828	-66.963
34	17.913	-66.994
35	18.810	-66.203
36	19.418	-67.026
37	19.592	-67.247
38	19.864	-67.304
39	20.098	-65.036
40	21.630	-67.335
41	21.963	-66.900
42	22.587	-67.221
43	22.647	-67.092
44	23.235	-66.928
45	24.663	-68.586
46	25.138	-68.136
47	26.604	-67.398
48	27.789	-67.462
49	27.847	-67.597
50	29.540	-67.431
51	30.820	-67.615
52	30.860	-68.649
53	30.877	-68.298
54	30.927	-68.318
55	30.941	-66.697
56	31.187	-66.724
57	31.491	-67.836
58	34.841	-65.822
59	36.043	-67.613
60	37.247	-65.915
61	38.991	-66.675
62	39.377	-67.008
63	39.487	-66.051
64	40.300	-67.454
65	40.305	-67.503
66	40.319	-67.075
67	41.065	-68.421
68	41.075	-67.168
69	41.282	-66.984
70	41.298	-66.313
71	41.346	-66.080
72	41.647	-66.771
73	42.660	-67.231
74	44.471	-66.730
75	44.779	-67.486
76	44.826	-66.248
77	44.946	-67.862
78	45.122	-67.417
79	45.306	-66.072
80	45.873	-65.870
81	46.110	-66.378
82	46.137	-67.108
83	46.441	-66.448
84	48.760	-66.726
85	48.838	-66.041
86	48.855	-65.698
87	48.866	-65.389
88	48.933	-66.219
89	49.256	-66.704
90	49.754	-66.458
91	52.048	-81.746
92	52.064	-66.560
93	53.985	-66.511
94	54.518	-66.199
95	54.703	-66.759
96	55.457	-65.589
97	57.150	-65.436
98	57.230	-65.267
99	57.510	-65.822
100	57.581	-65.712
101	58.570	-66.479
102	59.132	-65.138
103	59.236	-64.702
104	59.260	-66.867
105	60.651	-66.307
106	62.063	-66.603
107	62.539	-66.562
108	62.600	-66.286
109	63.097	-66.526
110	63.577	-65.900
111	63.817	-63.314
112	63.944	-66.540
113	64.125	-66.407
114	64.229	-66.039
115	64.518	-64.982
116	64.654	-66.569
117	64.731	-66.176
118	64.790	-66.963
119	65.081	-65.816
120	67.253	-66.039
121	67.345	-67.137
122	67.977	-67.462
123	70.399	-66.178
124	70.764	-66.742
125	73.391	-66.207
126	73.410	-66.840
127	73.700	-66.636
128	73.869	-65.812
129	74.927	-66.088
130	74.949	-66.800
131	78.644	-67.223
132	79.559	-63.987
133	79.653	-67.006
134	82.189	-67.388
135	82.267	-66.466
136	82.309	-67.719
137	82.352	-66.828
138	84.101	-67.026
139	84.211	-65.812
140	84.227	-65.328
141	84.362	-67.946
142	84.528	-66.977
143	85.747	-68.089
144	86.394	-66.726
145	86.464	-67.194
146	87.050	-67.431
147	87.135	-68.028
148	87.508	-67.771
149	87.604	-66.746
150	87.686	-67.938
151	88.455	-67.339
152	89.237	-66.624
153	89.510	-67.096
154	90.240	-67.272
155	90.379	-67.061
156	90.867	-67.110
157	91.155	-68.369
158	91.207	-67.272
159	92.449	-67.817
160	94.052	-66.407
161	94.086	-66.998
162	94.406	-65.336
163	95.075	-67.415
164	95.109	-67.362
165	95.224	-67.499
166	95.420	-67.121
167	96.093	-66.820
168	96.473	-67.045
169	96.562	-67.378
170	96.777	-67.039
171	97.745	-66.452
172	97.911	-67.114
173	97.954	-67.895
174	97.991	-66.370
175	98.009	-67.535
176	98.167	-67.435
177	98.668	-67.476
178	98.960	-65.841
179	99.073	-66.248
180	99.238	-66.395
181	99.727	-67.466
182	100.088	-67.701
183	100.179	-68.265
184	100.202	-67.472
185	100.206	-66.507
186	100.208	-67.188
187	100.312	-67.157
188	100.509	-67.566
189	100.642	-67.214
190	105.337	-66.767
191	105.342	-66.505
192	105.548	-67.462
193	106.181	-68.218
194	106.330	-66.996
195	106.526	-66.699
196	106.582	-66.900
197	106.784	-66.883
198	106.802	-66.101
199	106.990	-66.233
200	107.341	-67.634
201	107.361	-66.064
202	107.440	-66.763
203	107.694	-66.949
204	107.820	-66.244
205	108.472	-66.714
206	109.080	-65.495
207	109.208	-66.663
208	109.473	-66.939
209	109.569	-66.548
210	110.144	-66.877
211	110.963	-66.949
212	111.096	-66.573
213	111.305	-65.716
214	111.388	-67.531
215	111.440	-66.916
216	111.447	-66.325
217	111.477	-66.354
218	111.539	-66.967
219	111.866	-66.123
220	111.875	-66.129
221	111.907	-66.953
222	112.223	-66.703
223	112.233	-65.475
224	112.568	-65.616
225	112.920	-67.967
226	113.032	-66.086
227	113.380	-66.156
228	113.563	-66.364
229	113.983	-67.777
230	115.095	-66.657
231	115.714	-66.869
232	115.878	-66.626
233	116.933	-65.886
234	117.256	-66.826
235	117.296	-66.391
236	119.320	-66.765
237	119.350	-66.381
238	119.494	-67.648
239	119.567	-67.392
240	119.934	-67.754
241	120.159	-66.426
242	120.586	-66.916
243	121.046	-67.961
244	121.451	-67.429
245	121.935	-66.716
246	122.006	-66.703
247	123.247	-66.209
248	123.292	-68.605
249	123.663	-67.883
250	124.788	-65.471
251	124.831	-66.111
252	124.911	-66.851
253	124.914	-80.417
254	124.916	-66.235
255	125.584	-66.922
256	126.701	-66.190
257	126.944	-67.247
258	127.094	-65.021
259	127.130	-67.051
260	127.439	-66.959
261	128.355	-66.131
262	128.512	-66.051
263	128.676	-66.286
264	128.690	-66.426
265	130.982	-67.061
266	131.679	-66.824
267	133.085	-67.129
268	133.222	-67.006
269	135.672	-66.554
270	135.698	-66.497
271	135.786	-68.198
272	135.993	-67.190
273	136.215	-67.644
274	136.275	-67.646
275	136.384	-66.567
276	136.879	-67.182
277	136.940	-66.532
278	137.141	-67.413
279	137.556	-67.002
280	138.225	-66.849
281	138.531	-65.684
282	139.287	-67.672
283	140.195	-66.554
284	140.267	-65.095
285	142.402	-67.112
286	142.438	-67.061
287	143.764	-67.110
288	144.048	-67.523
289	144.070	-66.470
290	144.449	-66.894
291	144.517	-65.804
292	144.528	-66.926
293	145.374	-66.699
294	145.518	-95.750
295	145.541	-20.704
296	145.874	-67.480
297	145.931	-67.170
298	146.321	-66.013
299	147.803	-66.967
300	148.351	-66.896
301	148.545	-65.757
302	148.635	-67.681
303	148.818	-67.358
304	149.453	-66.426
305	149.632	-66.197
306	150.785	-66.640
307	151.166	-8.269
308	151.472	-67.145
309	152.428	-66.812
310	154.378	-67.585
311	154.445	-67.421
312	154.535	-66.751
313	154.542	-67.100
314	154.566	-63.462
315	154.856	-67.401
316	155.021	-66.536
317	155.284	-66.810
318	155.341	-65.990
319	155.777	-66.975
320	156.018	-65.786
321	156.283	-66.248
322	156.750	-67.031
323	156.831	-66.779
324	156.917	-66.109
325	156.999	-66.753
326	157.400	-66.299
327	157.488	-66.399
328	158.361	-65.992
329	158.538	-66.221
330	158.572	-66.605
331	158.586	-66.446
332	159.201	-67.648
333	159.483	-64.974
334	159.571	-66.603
335	160.182	-66.755
336	161.211	-67.000
337	164.715	-66.127
338	164.944	-67.687
339	165.095	-66.575
340	165.432	-67.905
341	166.884	-67.004
342	166.908	-66.354
343	166.956	-64.823
