DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
2:46:19 PM
0.00 mm;0.00 mm;0.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
248	503.695	-17.050
249	504.121	-16.880
250	505.210	-17.108
251	506.747	-16.816
252	507.272	-16.971
253	507.630	-17.017
254	508.517	-17.224
255	510.579	-17.218
256	511.265	-17.195
257	512.641	-16.953
258	512.764	-16.508
259	514.574	-16.692
260	515.412	-16.640
261	516.231	-16.977
262	516.860	-17.254
263	518.429	-16.939
264	518.553	-16.746
265	518.710	-17.204
266	518.753	-16.568
267	520.181	-16.765
268	520.530	-16.915
269	520.879	-16.919
270	521.582	-17.059
271	522.198	-16.944
272	522.965	-17.270
273	523.762	-16.486
274	526.938	-16.877
275	527.126	-16.831
276	527.214	-16.939
277	528.664	-16.989
278	529.194	-17.206
279	529.199	-16.983
280	529.561	-16.251
281	530.657	-16.768
282	531.082	-17.312
283	532.964	-16.898
284	534.602	-16.934
285	535.101	-17.236
286	535.204	-17.082
287	537.052	-16.980
288	537.094	-16.770
289	539.529	-17.387
290	540.887	-16.928
291	542.302	-17.115
292	542.337	-16.989
293	542.538	-16.936
294	543.349	-17.257
295	544.529	-17.002
296	545.187	-17.018
297	545.289	-16.928
298	545.485	-17.293
299	546.669	-17.002
300	547.241	-16.911
301	550.097	-16.761
302	552.621	-16.464
303	554.177	-16.712
304	554.312	-16.877
305	555.486	-16.759
306	555.835	-16.938
307	558.680	-16.821
308	559.728	-17.044
309	560.179	-17.285
310	560.768	-17.035
311	561.388	-17.260
312	561.585	-17.155
313	563.563	-16.889
314	563.923	-16.741
315	567.447	-17.415
316	567.560	-16.976
317	570.411	-16.667
318	571.738	-17.107
319	574.859	-17.441
320	579.417	-17.251
321	581.456	-17.057
322	581.970	-16.913
323	581.983	-17.290
324	582.119	-17.139
325	582.450	-17.030
326	583.391	-16.919
327	584.164	-16.934
328	584.362	-17.064
329	584.498	-16.586
330	584.571	-17.117
331	584.644	-17.278
332	585.087	-16.715
333	586.389	-17.135
334	586.806	-16.989
335	587.345	-16.956
336	588.115	-16.821
337	589.008	-16.687
338	589.750	-16.970
339	590.651	-16.777
340	591.583	-16.873
341	591.611	-17.174
342	595.781	-16.901
343	598.146	-16.895
344	598.336	-16.859
345	598.866	-16.886
346	600.496	-17.169
347	601.558	-16.816
348	602.765	-16.544
349	604.227	-16.918
350	604.638	-17.019
351	606.000	-16.803
352	608.163	-17.252
353	609.086	-17.037
354	609.274	-17.151
355	611.433	-16.665
356	611.594	-16.659
357	612.728	-16.951
358	615.982	-17.483
359	619.992	-17.014
360	620.947	-17.004
361	621.084	-16.917
362	621.227	-17.791
363	622.497	-16.831
364	622.501	-17.127
365	623.685	-16.930
366	624.250	-16.525
367	624.326	2.435
368	624.533	-17.088
369	625.771	-16.857
370	626.968	-17.403
371	628.175	-16.941
372	628.202	-16.915
373	628.525	-17.026
374	628.915	-17.043
375	630.017	-17.251
376	630.025	-17.122
377	630.064	-16.585
378	630.164	-16.911
379	630.521	-17.054
380	631.678	-17.322
381	631.992	-17.917
382	633.948	-16.884
383	634.846	-17.164
384	636.395	-16.986
385	639.582	-17.381
386	641.217	-17.129
387	643.110	-17.057
388	644.851	-17.114
389	656.306	-17.061
390	659.740	-17.009
391	659.746	-15.770
392	662.049	-17.045
393	663.460	-17.113
394	666.299	-17.368
395	666.707	-17.201
396	670.403	-17.032
397	672.801	-16.922
398	675.414	-17.008
399	680.158	-17.056
400	680.887	-16.670
401	682.401	-16.684
402	682.581	-16.996
403	683.257	-17.140
404	683.523	-16.568
405	683.867	-16.936
406	684.067	-17.548
407	684.223	-17.043
408	685.890	-17.028
409	691.837	-17.059
410	693.043	-16.985
411	694.669	-17.216
412	697.453	-16.887
413	699.693	-17.031
414	699.936	-16.943
415	700.016	-17.155
416	700.641	-16.952
417	703.460	-16.572
418	703.532	-8.470
419	704.536	-16.933
420	704.822	-17.012
421	709.931	-16.466
422	712.342	-17.268
423	715.085	-16.964
424	715.124	-16.999
425	715.711	-17.336
426	716.622	-17.341
427	717.124	-16.796
428	717.242	-17.057
429	717.634	-16.998
430	719.786	-17.320
431	720.315	-17.246
432	721.403	-17.049
433	721.992	-16.991
434	722.341	-17.126
435	722.954	-17.046
436	723.287	-16.985
437	723.589	-16.830
438	723.814	-7.468
439	723.876	-17.198
440	724.042	-16.889
441	726.692	-16.864
442	728.465	-17.300
443	729.104	-16.972
444	732.612	-16.969
445	732.729	-17.137
446	733.543	-17.088
447	734.259	-17.046
448	736.871	-16.987
449	737.333	-15.866
450	739.465	-16.576
451	742.980	-17.169
452	743.418	-16.698
453	745.097	-17.050
454	750.084	-16.947
455	750.305	-16.963
456	751.096	-17.468
457	751.426	-17.179
458	753.157	-17.222
459	756.561	-17.950
460	757.352	-17.000
461	759.370	-15.628
462	763.296	-16.806
463	763.675	-17.253
464	763.797	-16.951
465	764.316	-17.078
466	766.890	-17.038
467	769.423	-17.064
468	770.160	-16.918
469	771.001	-16.808
470	771.065	-17.514
471	772.002	-16.973
472	772.225	-17.257
473	772.637	-16.975
474	773.796	-16.978
475	774.181	-17.040
476	775.102	-17.144
477	775.111	-16.864
478	775.330	-16.984
479	775.525	-16.815
480	776.051	-17.111
481	776.426	-17.002
482	777.149	-17.063
483	777.228	-16.927
484	777.281	-17.114
485	777.820	-17.677
486	778.750	-17.191
487	778.872	-16.775
488	780.390	-17.223
489	780.435	-17.050
490	782.131	-10.154
491	782.989	-16.970
492	783.176	-16.820
493	784.162	-17.223
494	785.921	-16.972
495	786.747	-17.026
496	788.304	-16.902
497	788.320	-17.185
498	789.020	-16.472
499	790.487	-17.148
500	790.525	-16.875
501	790.587	-16.994
502	790.770	-17.092
503	791.765	-17.107
504	791.800	-17.037
505	792.516	-16.988
506	794.383	-16.936
507	794.779	-16.920
508	796.231	-17.000
509	796.671	-16.952
510	797.317	-17.128
511	798.175	-17.041
512	798.715	-17.208
513	799.565	-17.069
514	800.400	-17.239
515	800.405	-16.959
516	800.624	-18.152
517	800.905	-17.168
518	801.319	-17.095
519	804.307	-17.126
520	804.531	-17.505
521	806.370	-17.335
522	807.590	-17.053
523	807.853	-17.620
524	808.672	-17.185
525	809.925	-17.270
526	810.733	-16.890
527	810.855	-16.905
528	812.357	-16.709
529	812.808	-17.044
530	815.993	-16.900
531	816.045	-16.663
532	816.147	-16.931
533	816.215	-17.326
534	817.774	-16.945
535	819.231	-16.971
536	820.353	-17.262
537	821.294	-16.907
538	822.663	-16.444
539	824.261	-17.463
540	824.346	-16.923
541	826.395	-17.702
542	829.769	-17.063
543	831.986	-17.181
544	832.504	-17.192
545	832.667	-16.939
546	833.886	-16.921
547	834.008	-17.189
548	835.056	-16.379
549	835.682	-17.068
550	836.458	-15.957
551	837.375	-16.729
552	838.110	-16.820
553	838.698	-17.121
554	840.626	-17.084
555	840.735	-17.071
556	841.230	-16.849
557	841.997	-17.592
558	842.039	-16.141
559	844.947	-16.731
560	850.698	-16.808
561	853.190	-17.038
562	854.269	-17.110
563	856.302	-16.515
564	856.393	-3.190
565	856.501	-16.868
566	858.852	-16.983
567	859.687	-17.073
568	861.177	-16.425
569	861.360	-16.979
570	861.383	-16.674
571	864.764	-17.387
572	866.127	-16.612
573	866.607	-17.094
574	869.485	-17.002
575	871.912	-16.820
576	872.524	-17.235
577	873.835	-16.937
578	875.227	-16.879
579	880.021	-16.981
580	880.448	-16.815
581	881.477	-16.937
582	882.618	-17.181
583	883.161	-16.563
584	884.478	-2.352
585	884.515	-16.716
586	885.294	-17.019
587	885.444	-17.703
588	885.516	-17.148
589	886.545	-17.021
590	887.714	-17.023
591	888.111	-16.758
592	889.666	-16.861
593	889.844	-17.375
594	890.567	-17.027
595	891.774	-14.048
596	893.751	27.389
597	894.576	-17.054
598	894.605	-17.281
599	894.817	-17.257
600	895.459	-17.031
601	896.564	-16.433
602	896.676	-16.703
603	897.762	-16.507
604	898.267	-16.859
605	900.385	-16.798
606	901.075	-17.167
607	901.611	-17.157
608	902.538	-16.931
609	904.999	-16.937
610	905.083	-16.622
611	905.411	-16.916
612	906.272	-16.859
613	909.185	-16.707
614	910.046	-16.620
615	911.080	-11.794
616	911.277	-16.695
617	912.847	-17.007
618	912.898	-6.276
619	913.163	4.978
620	914.384	-17.319
621	916.147	-16.837
622	917.200	-17.026
623	920.551	-16.993
624	920.757	-16.714
625	922.770	-17.136
626	922.782	-16.967
627	923.683	-16.517
628	925.103	-16.952
629	925.642	-17.198
630	926.218	-16.771
631	927.161	-16.881
632	927.865	-16.792
633	927.966	-16.925
634	928.036	-14.581
635	929.825	-17.272
636	930.634	-17.451
637	938.306	-17.045
638	938.992	-16.945
639	939.446	-16.752
640	940.252	-16.847
641	944.092	-16.777
642	945.224	-17.020
643	946.171	-16.610
644	946.513	-16.820
645	947.742	-12.917
646	947.901	-16.841
647	949.923	-16.405
648	951.282	-16.606
649	951.640	-16.778
650	952.062	-17.242
651	953.550	-16.858
652	954.288	-16.449
653	955.426	-16.872
654	957.100	-17.074
655	960.638	-17.061
656	960.850	-17.006
657	965.993	-16.791
658	967.731	-17.255
659	969.044	-17.046
660	969.179	-16.930
661	970.628	-16.877
662	970.891	-17.309
663	971.888	-17.266
664	974.107	-17.111
665	974.148	-16.819
666	974.181	-16.955
667	974.201	-17.125
668	974.476	-16.835
669	975.283	-16.826
670	975.365	-17.388
671	977.366	-17.022
672	978.367	-16.587
673	983.653	-17.528
674	984.258	-16.435
675	984.717	-16.904
676	984.757	-16.889
677	985.294	-17.066
678	985.421	-16.893
679	988.321	-16.891
680	991.260	-17.009
681	992.565	-16.991
682	996.614	-16.971
683	996.649	-18.997
684	997.423	-17.469
685	997.708	-17.177
686	998.809	-16.911
687	1004.083	-17.136
688	1010.490	-17.310
689	1010.724	-16.991
690	1011.354	-13.328
691	1012.695	-17.368
692	1013.207	-1.407
693	1014.975	-17.101
694	1016.064	-16.874
695	1020.134	-16.994
696	1021.153	-17.104
697	1022.291	-16.603
698	1022.961	-17.021
699	1023.417	-16.999
700	1024.662	-16.993
701	1025.234	-17.063
702	1025.807	-17.295
703	1025.883	-16.911
704	1027.574	-16.726
705	1028.095	-17.409
706	1029.325	-16.539
707	1029.866	-16.865
708	1030.762	-17.070
709	1031.147	-17.039
710	1032.911	-17.213
711	1033.582	-16.904
712	1035.555	-16.965
713	1035.905	-17.342
714	1038.681	-16.618
715	1039.379	-16.706
716	1040.138	-16.142
717	1041.505	-16.923
718	1042.037	-16.188
719	1045.742	-17.136
720	1047.211	-16.718
721	1047.800	-17.582
722	1048.170	-17.456
723	1048.787	-17.038
724	1050.257	-17.217
725	1051.481	-16.570
726	1052.229	-17.334
727	1055.808	-17.070
728	1056.791	-16.994
729	1058.297	-16.896
730	1058.345	-17.222
731	1058.538	-17.095
732	1061.162	-16.902
733	1061.481	-16.592
734	1062.562	-16.946
735	1063.454	-16.344
736	1063.556	-17.061
737	1064.044	-17.577
738	1065.189	-17.257
739	1065.599	-16.754
740	1066.421	-17.130
741	1070.222	-16.982
742	1071.426	-16.653
743	1072.254	-17.109
744	1074.617	-16.884
745	1076.195	-16.921
746	1076.325	-17.071
747	1076.504	-16.971
748	1080.769	-16.818
749	1082.938	-7.062
750	1084.670	-16.611
751	1084.791	-17.049
752	1085.373	-17.217
753	1087.385	-17.311
754	1087.721	-17.054
755	1087.950	-17.212
756	1088.846	-16.954
757	1089.479	-18.307
758	1094.351	-16.995
759	1095.928	-17.021
760	1098.214	-17.215
761	1098.667	-16.842
762	1098.928	-16.828
763	1101.974	-17.245
764	1102.387	-16.457
765	1103.960	-16.839
766	1105.712	-16.977
767	1106.013	-16.873
768	1107.932	-16.733
769	1108.053	-16.901
770	1109.712	-16.974
771	1110.638	-17.361
772	1112.376	-16.756
773	1115.656	-16.998
774	1116.293	-16.997
775	1120.272	-16.882
776	1123.238	-16.872
777	1124.330	-8.362
778	1125.717	-16.999
779	1127.621	-17.105
780	1128.771	-16.643
781	1129.421	-16.870
782	1130.719	-16.766
783	1134.891	-16.913
784	1136.085	-17.079
785	1137.422	-17.141
786	1138.324	-17.040
787	1138.414	-17.059
788	1138.778	-16.452
789	1138.782	-16.956
790	1139.099	-17.040
791	1142.456	-16.759
792	1143.581	-17.012
793	1144.316	-17.198
794	1145.902	-17.166
795	1146.188	-16.846
796	1148.778	-16.946
797	1156.315	-17.084
798	1157.655	-16.881
799	1158.180	-16.587
800	1158.631	-16.928
801	1158.797	-16.716
802	1160.415	-16.956
803	1163.130	-16.937
804	1163.260	-16.237
805	1164.907	-16.144
806	1165.310	-16.983
807	1173.403	-16.514
808	1174.871	-16.864
809	1185.534	-17.033
810	1186.186	-16.553
811	1194.652	-17.054
812	1196.330	-16.994
813	1197.342	-17.413
814	1197.421	-16.902
815	1198.218	-16.862
816	1198.808	-16.764
817	1201.223	-16.932
818	1201.240	-16.680
819	1201.245	-16.915
820	1201.686	-16.916
821	1203.774	-17.131
822	1205.237	-16.288
823	1206.601	-16.846
824	1207.209	-16.843
825	1212.994	-17.013
826	1215.073	-17.118
827	1216.841	-16.818
828	1218.506	-16.966
829	1218.592	-16.599
830	1222.001	-16.945
831	1224.299	-16.839
832	1224.961	-17.048
833	1226.746	-17.360
834	1226.847	-16.507
835	1228.871	-17.082
836	1231.742	-16.830
837	1233.546	-16.923
838	1233.803	-16.890
839	1235.689	-16.963
840	1235.863	-16.539
841	1236.557	-17.345
842	1240.637	-16.985
843	1241.150	-17.033
844	1241.515	-17.009
845	1242.190	-16.746
846	1242.771	-16.611
847	1242.855	-17.114
848	1243.195	-17.206
849	1243.582	-17.036
850	1246.690	-16.816
851	1247.628	-16.683
852	1247.746	-16.901
853	1249.304	-16.836
854	1251.914	-16.867
855	1252.035	-17.027
856	1254.163	-16.769
857	1254.636	-17.030
858	1255.675	-16.732
859	1256.940	-16.852
860	1258.328	-16.991
861	1258.512	-17.088
862	1258.986	-17.134
863	1259.277	-16.940
864	1259.302	-16.995
865	1259.642	-17.515
866	1260.226	-17.041
867	1260.241	-16.958
868	1263.247	-18.163
869	1263.710	-17.092
870	1265.861	-16.787
871	1266.189	-16.882
872	1268.820	-17.038
873	1268.824	-16.906
874	1269.316	-17.346
875	1270.218	-17.057
876	1270.922	-16.789
877	1271.076	-17.497
878	1271.272	-17.059
879	1271.426	-17.015
880	1273.274	-17.255
881	1273.979	-16.818
882	1274.430	-17.025
883	1274.652	-17.360
884	1274.703	-17.187
885	1275.257	-16.674
886	1277.715	-17.314
887	1278.358	-16.832
888	1279.424	-16.921
889	1279.428	-17.018
890	1282.665	-17.064
891	1282.827	-16.948
892	1288.922	-17.087
893	1291.390	-16.939
894	1291.430	-17.027
895	1292.029	-17.076
896	1293.236	-16.909
897	1297.213	-17.262
898	1297.426	-17.008
899	1299.070	-16.697
900	1299.141	-17.160
901	1299.146	-17.171
902	1301.168	-16.992
903	1301.923	-17.031
904	1302.963	-17.093
905	1303.347	-16.956
906	1303.350	-17.130
907	1305.043	-17.119
908	1310.093	-16.826
909	1312.489	-17.357
910	1312.544	-16.808
911	1314.544	-16.979
912	1315.713	-17.010
913	1315.718	-17.366
914	1316.302	-17.274
915	1316.327	-17.281
916	1321.610	-17.385
917	1322.328	-16.604
918	1322.436	-16.953
919	1325.064	-16.321
920	1327.177	-16.557
921	1327.509	-16.759
922	1327.629	-17.043
923	1329.117	-16.861
924	1329.763	-17.015
925	1334.302	-16.984
926	1334.800	-17.087
927	1338.032	13.292
928	1338.133	-16.852
929	1338.645	-16.913
930	1338.818	-16.809
931	1338.849	-16.783
932	1339.162	-17.147
933	1339.809	-16.527
934	1341.919	-16.780
935	1341.924	-16.780
936	1342.581	-17.389
937	1345.700	-17.001
938	1347.037	-17.034
939	1347.042	-17.417
940	1353.536	-16.737
941	1353.589	-16.384
942	1353.943	-17.653
943	1355.006	-17.003
944	1355.471	-17.071
945	1356.271	-17.252
946	1360.379	-17.264
947	1360.585	-16.869
948	1361.927	-16.952
949	1362.544	-17.506
950	1362.887	-16.894
951	1363.413	-17.194
952	1363.952	-16.712
953	1364.156	-17.054
954	1364.646	-17.471
955	1364.773	-16.720
956	1365.851	-16.792
957	1366.613	-17.897
958	1368.340	-17.034
959	1372.260	-17.459
960	1372.907	-17.169
961	1374.729	-17.308
962	1374.933	-17.197
963	1376.184	-16.549
964	1376.479	-17.132
965	1379.480	-16.923
966	1380.527	-17.280
967	1381.687	-17.258
968	1381.806	-17.031
969	1384.869	-16.810
970	1385.986	-0.140
971	1386.093	-16.962
972	1386.287	-17.010
973	1386.881	-16.907
974	1387.171	-16.919
975	1389.140	-16.971
976	1389.662	-17.016
977	1389.696	-17.233
978	1390.032	-17.075
979	1390.623	-17.123
980	1390.788	13.283
981	1390.906	-17.267
982	1392.048	-16.943
983	1392.723	-17.756
984	1394.032	-16.764
985	1394.138	-17.021
986	1394.796	-17.298
987	1396.913	-16.630
988	1397.519	-16.834
989	1397.743	-16.848
990	1397.933	-16.937
991	1400.729	-17.032
992	1401.800	-17.360
993	1402.427	-16.879
994	1402.577	-16.937
995	1405.162	-16.974
996	1405.768	-17.143
997	1406.201	-17.145
998	1407.018	-17.070
999	1408.892	-17.020
1000	1410.842	-17.066
1001	1411.492	-17.347
1002	1412.645	-16.966
1003	1412.700	-17.026
1004	1413.136	-16.333
1005	1413.519	-16.495
1006	1413.891	-17.113
1007	1414.241	-17.332
1008	1414.345	-17.318
1009	1415.165	-17.842
1010	1415.642	-17.190
1011	1416.097	-17.242
1012	1417.012	-16.911
1013	1417.837	-17.250
1014	1418.480	-16.988
1015	1420.279	-15.009
1016	1421.295	-17.274
1017	1422.336	-16.822
1018	1424.957	-16.667
1019	1425.156	-17.020
1020	1428.473	-17.038
1021	1428.584	-16.885
1022	1428.782	-16.743
1023	1430.901	-16.772
1024	1431.955	-17.099
1025	1432.468	-16.950
1026	1432.579	-17.137
1027	1433.772	-17.069
1028	1434.158	-17.139
1029	1439.183	-16.788
1030	1439.604	-15.150
1031	1442.122	-17.066
1032	1442.888	-17.643
1033	1446.256	-18.083
1034	1446.647	-16.708
1035	1446.681	-16.602
1036	1450.443	-17.321
1037	1451.830	-16.907
1038	1452.230	-17.030
1039	1456.366	-17.140
1040	1457.504	-17.207
1041	1458.095	-17.344
1042	1460.493	-17.015
1043	1460.514	-17.404
1044	1467.968	-17.258
1045	1468.201	-17.088
1046	1469.031	-17.012
1047	1471.434	-16.774
1048	1481.527	-17.036
1049	1483.920	-17.424
1050	1485.089	-17.079
1051	1488.580	-17.074
1052	1489.037	-17.058
1053	1489.955	-17.079
1054	1490.785	-17.041
1055	1491.197	-17.171
1056	1491.969	-16.563
1057	1492.321	-16.903
1058	1492.744	-17.391
1059	1493.643	-17.589
1060	1496.531	-16.852
1061	1498.381	-17.200
1062	1503.733	-16.991
1063	1508.499	-16.759
1064	1510.079	-17.129
1065	1510.765	-17.028
1066	1511.035	-17.076
1067	1512.063	-16.888
1068	1516.870	-17.106
1069	1517.371	-17.255
1070	1517.670	-17.198
1071	1518.836	-16.822
1072	1519.371	-16.969
1073	1522.264	-16.629
1074	1522.479	-16.713
1075	1523.858	-16.403
1076	1524.467	-16.870
1077	1525.574	-17.059
1078	1525.673	-17.065
1079	1528.220	-16.673
1080	1530.012	-17.213
1081	1532.270	-17.096
1082	1533.107	-17.093
1083	1540.603	-17.172
1084	1540.769	-17.401
1085	1543.443	-16.670
1086	1544.516	-17.801
1087	1545.348	-17.283
1088	1545.706	-16.938
1089	1547.693	-17.026
1090	1548.354	-17.039
1091	1548.788	-17.056
1092	1549.590	-17.122
1093	1550.515	-17.227
1094	1550.520	-16.865
1095	1551.124	-16.423
1096	1552.193	-17.102
1097	1552.513	-17.270
1098	1553.927	-17.138
1099	1554.697	-16.995
1100	1555.519	-17.024
1101	1556.670	-16.720
1102	1556.931	-16.792
1103	1558.842	-17.126
1104	1561.039	-16.870
1105	1561.403	-17.010
1106	1561.859	-17.374
1107	1563.715	-17.382
1108	1563.853	-13.907
1109	1564.102	-17.041
1110	1564.603	-16.811
1111	1565.373	-16.964
1112	1566.523	-16.868
1113	1566.743	-17.226
1114	1567.438	-12.284
1115	1567.550	-14.945
1116	1569.030	-16.746
1117	1569.686	-16.968
1118	1569.845	-17.384
1119	1570.910	-16.985
1120	1571.385	-17.030
1121	1572.814	-17.052
1122	1576.218	-17.174
1123	1580.412	-17.056
1124	1581.402	-16.879
1125	1582.031	-17.970
1126	1582.859	-17.335
1127	1583.104	-17.089
1128	1583.943	-16.918
1129	1584.040	-17.000
1130	1584.871	-16.903
1131	1584.875	-17.039
1132	1585.584	-17.058
1133	1586.716	-17.197
1134	1588.015	-1.198
1135	1589.830	-16.997
1136	1591.124	-17.456
1137	1591.374	-17.208
1138	1591.700	-4.705
1139	1594.766	-16.878
1140	1595.668	-16.946
1141	1595.832	-17.657
1142	1596.017	-17.005
1143	1597.854	-16.959
1144	1598.575	-16.976
1145	1598.948	-17.166
1146	1599.061	-17.030
1147	1599.645	-16.921
1148	1600.047	-17.099
1149	1600.394	-16.840
1150	1601.191	-16.800
1151	1601.410	-16.923
1152	1601.415	-16.926
1153	1602.332	-17.302
1154	1602.486	-16.583
1155	1602.706	-16.826
1156	1602.845	-16.997
1157	1603.785	-8.705
1158	1608.066	-17.003
1159	1608.109	-16.633
1160	1608.286	-17.366
1161	1608.886	-17.015
1162	1610.071	-17.195
1163	1610.529	-17.075
1164	1610.566	-16.623
1165	1610.851	-17.056
1166	1614.283	-16.839
1167	1616.172	-17.153
1168	1617.700	-16.611
1169	1618.345	-17.031
1170	1618.724	-17.061
1171	1619.208	-17.241
1172	1619.440	-17.054
1173	1620.628	-17.146
1174	1621.200	-17.184
1175	1621.207	-16.455
1176	1621.668	-16.985
1177	1622.267	-16.998
1178	1623.102	-17.270
1179	1623.524	-16.822
1180	1624.129	-17.405
1181	1624.909	-17.382
1182	1625.351	-16.414
1183	1627.046	-17.034
1184	1627.689	-17.071
1185	1631.965	-17.050
1186	1633.337	-17.092
1187	1633.477	-17.261
1188	1635.328	-17.116
1189	1635.395	-17.344
