DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:11:50 PM
0.00 mm;0.00 mm;2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
416	52.316	-42.161
417	52.402	-41.722
418	52.418	-42.016
419	52.457	-41.482
420	52.505	-42.204
421	52.557	-41.850
422	52.641	-42.002
423	52.714	-41.991
424	52.799	-41.589
425	52.808	-41.673
426	52.864	-42.092
427	52.991	-41.779
428	53.006	-43.105
429	53.045	-42.590
430	53.048	-42.429
431	53.127	-42.075
432	53.147	-41.100
433	53.182	-42.408
434	53.188	-41.752
435	53.195	-42.061
436	53.253	-41.893
437	53.390	-40.959
438	53.428	-42.096
439	53.477	-41.793
440	53.518	-42.096
441	53.562	-42.004
442	53.569	-42.163
443	53.585	-40.180
444	53.678	-42.668
445	54.556	-42.034
446	54.987	-41.572
447	55.062	-40.886
448	55.066	-41.597
449	55.425	-41.883
450	55.477	-41.904
451	55.624	-41.507
452	55.702	-41.875
453	55.787	-42.135
454	56.089	-42.727
455	56.162	-41.730
456	56.271	33.179
457	56.307	-42.799
458	56.905	-42.188
459	57.336	-41.707
460	57.531	-22.838
461	57.827	-41.466
462	57.872	-41.331
463	57.938	-12.788
464	57.981	-42.866
465	58.006	-42.312
466	58.902	-42.308
467	59.429	-42.179
468	59.458	-41.916
469	59.821	-41.844
470	60.365	-41.991
471	60.394	-41.666
472	60.406	-42.727
473	60.504	-42.384
474	60.530	-43.412
475	60.740	-41.241
476	60.870	-41.912
477	60.936	-41.499
478	61.057	-41.816
479	61.380	-42.343
480	61.505	-1.762
481	61.795	-41.513
482	61.884	-42.337
483	62.298	-43.664
484	63.221	-42.566
485	63.391	-41.883
486	63.395	-42.288
487	63.427	-41.485
488	63.473	-41.207
489	63.485	-42.133
490	63.518	-42.237
491	63.523	-42.484
492	63.527	-41.746
493	63.580	-41.603
494	63.605	-42.662
495	63.626	-41.899
496	63.658	-42.047
497	63.672	-41.589
498	63.699	-41.029
499	63.704	-42.766
500	63.802	-42.204
501	63.824	-42.946
502	63.871	-45.646
503	63.892	-41.726
504	63.948	-42.597
505	63.965	-41.415
506	63.982	-42.229
507	64.071	-41.730
508	64.115	-42.016
509	64.125	-42.126
510	64.242	-41.487
511	64.332	-42.502
512	64.348	-41.889
513	64.497	-41.703
514	64.607	-41.268
515	64.983	-42.088
516	65.735	-41.446
517	65.970	-42.020
518	65.980	49.878
519	66.231	-42.321
520	66.239	-40.908
521	66.241	-42.815
522	66.366	-42.793
523	66.454	-42.365
524	66.625	-42.742
525	66.777	-40.832
526	66.981	-42.284
527	67.215	-41.673
528	67.243	-42.349
529	67.271	-41.654
530	67.375	-41.617
531	67.377	-41.529
532	67.510	-41.061
533	67.595	-42.020
534	67.655	-43.435
535	67.662	-41.918
536	67.694	-40.927
537	68.047	-41.284
538	68.322	-42.562
539	68.418	-41.466
540	68.492	-41.260
541	68.592	-41.785
542	68.606	-41.994
543	68.894	-42.746
544	68.916	-42.296
545	69.051	-41.423
546	69.171	-41.562
547	69.221	-40.536
548	69.333	-41.928
549	69.436	-41.215
550	69.438	-41.720
551	69.627	-41.484
552	69.750	-42.885
553	69.983	-42.453
554	69.995	-41.994
555	70.045	-42.856
556	70.082	-42.457
557	70.127	-41.591
558	70.137	-41.967
559	70.150	-41.996
560	70.159	-41.249
561	70.225	-41.687
562	70.230	-41.110
563	70.254	-41.260
564	70.286	-41.301
565	70.303	-41.662
566	70.315	-42.161
567	70.327	-41.135
568	70.366	-42.611
569	70.381	-42.188
570	70.425	-41.883
571	70.534	-41.918
572	70.569	-41.953
573	70.571	-40.651
574	70.592	-41.944
575	71.107	-41.574
576	71.199	-40.587
577	71.352	-41.530
578	71.374	-42.173
579	71.459	-41.816
580	71.548	-41.460
581	71.550	-41.852
582	71.619	-42.077
583	71.673	-41.965
584	71.724	-42.363
585	71.798	-42.284
586	71.865	-42.038
587	71.911	-42.660
588	71.958	-41.427
589	72.181	-41.828
590	74.368	-24.188
591	75.601	-42.353
592	76.038	-41.728
593	76.348	-42.051
594	77.719	-42.693
595	77.836	-39.379
596	77.848	-40.512
597	77.858	-28.368
598	77.968	-41.781
599	78.015	-42.705
600	78.085	-41.983
601	78.328	-42.588
602	78.525	-41.705
603	78.552	-42.551
604	78.567	-41.390
605	78.673	-40.534
606	78.788	-41.961
607	78.800	-43.085
608	78.984	-42.468
609	79.003	-41.881
610	79.148	-42.374
611	79.860	-25.441
612	80.404	-18.740
613	82.222	-41.464
614	82.290	-40.939
615	82.297	-42.245
616	82.390	-42.014
617	82.439	-41.076
618	82.527	-42.443
619	82.552	-41.611
620	82.628	-42.288
621	82.900	-42.126
622	83.064	-41.444
623	83.174	-40.342
624	83.223	-42.145
625	83.283	-42.758
626	83.290	-42.059
627	83.304	-41.791
628	83.343	-40.837
629	83.481	-41.484
630	83.492	-42.958
631	83.542	-43.028
632	83.563	-41.666
633	83.669	-42.165
634	83.762	-41.368
635	83.777	-40.634
636	83.799	-41.949
637	83.842	-43.218
638	84.004	-42.094
639	84.086	-41.991
640	84.088	-41.793
641	84.162	-42.509
642	84.179	-42.108
643	84.187	-41.709
644	84.216	-42.200
645	84.264	-40.830
646	84.324	-41.031
647	84.336	-42.085
648	84.363	-41.955
649	84.495	-42.423
650	84.551	-42.359
651	84.659	-41.466
652	84.661	-42.370
653	84.821	-41.583
654	84.840	-41.677
655	84.866	-41.867
656	84.890	-42.034
657	85.009	-41.867
658	85.132	-42.349
659	85.158	-41.335
660	85.183	-41.910
661	85.189	-41.963
662	85.203	-41.577
663	85.228	-41.914
664	85.347	-41.718
665	85.438	-41.730
666	85.459	-42.118
667	85.489	-41.914
668	85.569	-42.147
669	85.713	-41.092
670	85.896	-42.141
671	85.905	-41.006
672	85.947	-41.969
673	86.001	-42.762
674	86.137	-41.372
