DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:11:44 PM
0.00 mm;0.00 mm;-2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
189	31.605	-42.400
190	31.627	-42.173
191	31.631	-42.719
192	31.689	-42.707
193	31.699	-41.763
194	31.759	-42.051
195	31.844	-43.013
196	31.865	-42.588
197	31.899	-40.855
198	31.928	-40.787
199	31.931	-41.382
200	31.961	-41.687
201	31.987	-41.640
202	32.116	-42.028
203	32.131	-41.227
204	32.151	-41.701
205	32.196	-41.671
206	32.212	-42.723
207	32.242	-42.552
208	32.266	-41.468
209	32.274	-42.014
210	32.289	-41.431
211	32.311	-41.801
212	32.360	-42.165
213	32.387	-42.343
214	32.436	-41.117
215	32.443	-41.190
216	32.537	-41.983
217	32.545	-42.008
218	32.571	-42.032
219	32.615	-41.838
220	32.649	-42.100
221	32.656	-41.707
222	32.688	-41.840
223	32.732	-41.959
224	32.747	-42.014
225	32.762	-41.577
226	32.796	-41.826
227	32.807	-41.125
228	32.814	-41.834
229	33.039	-41.726
230	33.081	-43.294
231	33.102	-41.885
232	33.362	-41.777
233	33.948	-41.836
234	33.995	-37.116
235	34.008	-42.605
236	35.352	-44.230
237	36.188	-41.895
238	36.651	-41.861
239	36.681	-42.699
240	36.829	-41.836
241	36.849	-42.159
242	36.976	-42.627
243	37.211	-42.652
244	37.257	-41.791
245	37.378	-42.034
246	37.438	-42.204
247	37.452	-42.666
248	37.630	-42.427
249	37.635	-42.999
250	37.657	-42.157
251	37.723	-42.257
252	37.818	-43.050
253	37.834	-41.752
254	37.911	14.080
255	37.925	-40.389
256	37.945	-42.274
257	38.135	-40.992
258	38.306	-42.300
259	38.325	-42.274
260	38.470	-43.314
261	38.539	-43.132
262	38.796	-42.717
263	38.801	-42.147
264	38.959	-41.965
265	39.491	-42.535
266	39.562	-42.133
267	39.584	-41.705
268	39.983	-40.272
269	40.079	-42.118
270	40.205	-41.329
271	40.267	-41.529
272	40.277	-42.378
273	40.478	-42.793
274	40.794	-42.411
275	40.837	-42.552
276	40.899	-43.054
277	40.965	-42.118
278	40.987	-42.560
279	41.197	-41.981
280	41.265	-42.404
281	41.308	-42.368
282	41.390	-41.403
283	41.421	-42.975
284	41.480	-42.040
285	41.511	-42.224
286	41.564	-36.996
287	41.568	-41.744
288	41.596	-42.308
289	41.675	1.280
290	42.099	-42.316
291	42.173	-22.372
292	42.241	-42.220
293	42.252	-41.946
294	42.318	-42.885
295	42.395	-41.644
296	42.406	-42.333
297	42.687	-41.928
298	42.763	-41.955
299	42.842	-42.002
300	43.090	-41.025
301	43.219	-39.502
302	43.551	-42.339
303	43.856	-41.977
304	43.871	-42.940
305	43.980	-42.574
306	43.998	-41.687
307	44.104	-42.525
308	44.680	-40.922
309	44.733	-43.294
310	44.750	13.215
311	44.798	-41.899
312	44.803	-42.386
313	44.985	-43.200
314	44.998	-41.047
315	45.141	-42.457
316	45.150	-42.850
317	45.297	-41.668
318	45.350	-41.910
319	45.491	-42.543
320	45.499	-41.626
321	45.519	-39.610
322	45.553	-43.293
323	45.607	-43.167
324	45.634	-41.834
325	45.691	-42.827
326	45.893	-42.457
327	45.956	-41.681
328	46.013	-43.522
329	46.018	-42.742
330	46.070	-42.586
331	46.180	-42.558
332	46.220	-40.315
333	46.258	-42.619
334	46.261	-42.141
335	46.272	-42.603
336	46.385	-41.754
337	46.466	-42.038
338	46.562	-41.902
339	46.623	-42.680
340	46.728	-41.826
341	46.789	-8.565
342	48.031	-42.366
343	48.039	-42.682
344	48.185	-41.949
345	48.403	-42.368
346	48.451	-42.386
347	48.691	-40.338
348	48.753	-43.110
349	48.784	-42.249
350	49.037	-42.304
351	49.080	-41.993
352	49.186	-42.560
353	49.362	-43.976
354	49.473	-42.981
355	50.802	-42.437
356	50.804	-42.122
357	50.822	-42.527
358	50.901	-42.549
359	50.920	-42.738
360	50.973	-41.538
361	51.245	-42.504
362	51.354	-43.357
363	51.534	-41.789
364	51.598	-42.435
365	51.618	-43.459
366	51.644	-41.378
367	51.739	-42.860
368	52.034	-42.006
369	52.149	-43.439
370	54.396	-29.136
371	54.499	-36.043
372	55.392	-42.139
373	55.569	-42.558
374	55.593	-42.043
375	55.606	-42.458
376	55.662	-42.241
377	55.848	-42.545
378	56.194	-42.167
379	56.235	-42.306
380	56.390	-42.257
381	56.454	-41.869
382	56.550	-42.766
383	56.651	-42.212
384	58.431	-42.114
385	58.549	-42.370
386	58.581	-42.012
387	59.068	-41.456
388	59.202	-38.647
389	60.320	-43.261
390	60.627	-42.386
391	60.656	-43.026
392	60.725	-41.687
393	60.781	-42.785
394	61.047	-42.329
395	61.282	-41.000
396	61.662	-41.568
397	61.892	37.482
398	62.054	-42.511
399	62.419	-42.460
400	63.841	-41.877
401	63.939	-42.372
402	64.034	-44.207
403	67.151	-40.924
404	67.654	-43.197
405	67.680	-42.179
406	67.737	-42.498
407	68.094	-42.100
408	68.126	-42.825
409	68.130	-42.339
410	68.191	-41.503
411	68.663	-42.504
412	68.790	-41.601
413	68.943	-42.631
414	68.958	-42.500
415	68.979	-41.268
416	69.032	-40.403
417	69.164	-42.269
418	69.245	-42.192
419	69.335	-42.823
420	69.412	-41.456
421	69.448	-42.282
422	69.472	-42.112
423	70.001	-42.271
424	70.287	-42.468
425	70.399	-42.155
426	70.647	-40.788
427	70.719	-41.773
428	71.391	-41.750
429	71.424	-42.435
430	71.509	-42.785
431	71.574	-44.432
432	71.703	-42.445
433	71.712	-42.423
434	71.751	-41.951
435	71.971	-42.460
436	72.074	-42.615
437	72.360	-41.270
438	72.573	-40.943
439	72.740	-42.521
440	72.821	-41.703
441	73.146	-42.611
442	73.158	-41.991
443	73.599	-42.124
444	73.618	-42.024
445	73.837	-41.989
446	73.840	-42.333
447	73.919	-42.110
448	74.107	-42.400
449	74.267	-42.386
450	74.458	-43.114
451	74.478	-42.280
452	74.578	-42.335
453	74.629	-42.314
454	74.911	-41.779
455	75.024	-40.017
456	75.055	-42.564
457	75.063	-44.109
458	75.115	-41.740
459	75.142	-42.474
460	76.034	-42.269
461	76.091	-42.133
462	76.457	-42.504
463	76.703	-42.006
464	76.854	-42.032
465	77.045	-42.435
466	77.389	-41.855
467	77.472	-43.549
468	77.561	-41.797
469	77.600	-42.327
470	77.664	-41.922
471	77.675	-41.904
472	77.765	-40.732
473	78.182	-41.865
474	78.194	-41.554
475	78.465	-41.544
476	78.466	-42.370
477	78.502	-41.758
478	78.592	-42.263
479	78.606	-43.551
480	78.635	-41.636
481	78.825	-43.175
482	78.860	-42.008
483	78.986	-42.085
484	79.050	-43.330
485	79.053	-42.989
486	79.289	-43.146
487	79.376	-42.597
488	79.618	-42.022
489	79.913	-41.973
490	79.990	-42.061
491	80.152	-42.825
492	86.157	-42.782
493	86.168	-41.836
494	86.339	-42.648
495	86.357	-42.239
496	86.403	-42.278
497	86.429	-42.137
498	86.516	-42.220
499	86.677	-41.971
500	86.720	-42.020
501	86.724	-42.149
502	86.726	-42.827
503	86.733	-41.135
504	86.760	-42.627
505	86.781	-42.390
506	86.966	-42.087
507	86.994	-42.020
508	87.334	-41.957
509	87.336	-41.777
510	87.363	-42.133
511	87.409	-42.398
512	87.590	-44.972
513	87.665	-41.910
514	87.788	-42.603
515	87.826	-42.173
516	87.849	-42.000
517	87.929	-42.815
518	88.066	-41.711
519	88.299	-42.889
520	88.310	-42.539
521	88.348	-41.795
522	88.426	-41.793
523	88.676	-41.787
524	88.682	-42.684
525	88.709	-42.284
526	88.853	-42.139
527	88.888	-42.509
528	89.022	-42.118
529	89.245	-42.274
530	91.622	-42.022
531	91.625	-37.899
532	91.677	-42.613
533	93.778	-41.971
534	93.807	-42.478
535	93.844	-42.370
536	93.873	-42.135
537	93.941	-42.811
538	93.970	-42.370
539	94.037	-41.726
540	94.059	-41.693
541	94.125	-42.453
542	94.151	-42.382
543	94.233	-41.577
544	94.283	-43.177
545	94.488	-43.044
546	94.493	-42.411
547	94.517	-41.534
548	94.588	-41.994
549	94.650	-42.776
550	94.825	-42.390
551	96.089	-42.002
552	97.201	-42.141
553	97.362	-42.699
554	97.370	3.397
555	97.563	-41.472
556	97.668	-42.476
557	98.089	-42.002
558	98.106	-43.445
559	98.947	-42.825
560	98.975	-44.436
561	99.077	-41.444
562	99.097	-42.243
563	99.107	-41.697
564	99.129	-41.889
565	99.176	-42.823
566	99.195	-41.217
567	99.220	-42.809
568	99.254	-41.509
569	99.299	-42.603
570	99.387	-42.008
571	99.390	-42.251
572	99.475	-41.452
573	99.549	-40.804
574	99.587	-44.410
575	99.648	-42.774
576	99.687	-44.553
577	99.745	-42.641
578	99.935	-42.400
579	100.051	-42.760
580	100.310	-42.390
581	100.362	-41.799
582	100.379	-42.472
583	100.428	-41.354
584	100.435	-42.742
585	100.463	-42.807
586	100.624	-42.517
587	100.850	-41.844
588	100.926	-42.382
589	100.959	-42.699
590	101.510	-42.856
591	101.538	-42.370
592	101.841	-42.368
593	101.865	-42.175
594	101.876	-42.024
595	101.925	-41.716
596	102.039	-40.761
597	102.076	-42.024
598	102.178	-42.754
599	102.260	-48.563
600	102.281	-42.474
601	102.390	-42.337
602	102.393	-41.906
603	102.399	-42.498
604	102.515	-42.247
605	102.596	-41.621
606	102.628	-42.515
607	102.913	-42.801
608	103.129	-41.883
609	103.213	-42.182
610	103.278	-42.261
611	103.335	-42.312
612	103.419	-43.048
613	103.525	-42.339
614	104.826	-42.854
615	104.868	-41.354
616	104.926	-39.203
617	104.977	-42.417
618	105.134	-42.349
619	105.499	-42.458
620	105.574	-42.345
621	105.629	-42.098
622	105.806	-43.422
623	105.842	-42.022
624	105.959	-43.126
625	106.056	-43.105
626	106.077	-41.438
627	106.091	-38.568
628	106.099	-43.167
629	106.111	-42.059
630	106.131	-42.096
631	106.160	-42.733
632	106.194	-43.020
633	106.225	-43.126
634	106.303	-42.719
635	106.343	-42.220
636	106.414	-43.287
637	106.932	-41.621
638	106.965	-27.411
639	107.074	-42.468
640	107.585	-40.401
641	107.751	-43.028
642	107.811	-43.022
643	108.022	-41.918
644	108.047	-43.014
645	108.049	-44.688
646	108.249	-41.452
647	108.349	-42.748
648	108.514	-42.795
649	108.716	-41.822
650	108.875	-41.985
651	108.941	-42.398
652	108.947	-41.628
653	108.993	-42.738
654	109.000	-41.869
655	109.096	-44.181
656	109.136	-41.601
657	109.137	-42.629
658	109.183	-42.398
659	109.280	-42.335
660	109.321	-41.869
661	109.498	-42.372
662	109.587	-43.694
663	109.609	-43.402
664	109.615	-42.394
665	109.755	-43.332
666	109.788	-42.633
667	109.935	-41.752
668	109.982	-43.052
669	112.206	-42.206
670	112.349	-42.179
671	114.382	-42.108
672	114.618	-41.648
673	114.811	-41.938
674	115.152	-42.194
675	115.430	-42.124
676	115.623	-42.417
677	115.639	-42.124
678	115.842	-42.458
679	115.918	-42.143
680	115.958	-42.396
681	116.095	-42.819
682	116.175	-42.488
683	116.197	-44.175
684	116.415	-42.083
685	116.445	-42.760
686	116.906	-43.283
687	117.266	-42.844
688	117.394	-41.987
689	117.434	-42.468
690	117.679	-41.599
691	121.214	-41.893
692	121.445	-42.218
693	121.763	-42.143
694	123.781	-42.885
695	126.731	-17.734
696	126.895	-42.388
697	127.500	-42.016
698	127.665	-42.390
699	127.681	-42.333
700	127.919	-42.298
701	128.126	-42.750
702	128.148	-43.208
703	128.215	-42.214
704	128.230	-42.382
705	128.245	-41.063
706	128.263	-42.104
707	128.283	-42.000
708	128.319	-42.376
709	128.366	-42.208
710	128.405	-42.365
711	128.438	-42.274
712	128.589	-42.145
713	128.644	-43.819
714	128.661	-42.384
715	129.168	-43.510
716	129.356	-42.535
717	129.498	-42.182
718	129.508	-43.187
719	129.523	-43.334
720	129.578	-42.030
721	129.729	-42.047
722	129.838	-41.799
723	129.865	-44.802
724	129.938	-43.663
725	130.045	-41.969
726	130.075	-42.255
727	130.210	-41.399
728	131.297	-33.355
729	131.750	-41.507
730	131.805	-42.304
731	131.832	-42.370
732	131.841	-41.850
733	131.860	-44.481
734	131.983	-41.268
735	132.013	-42.239
736	132.019	-42.410
737	132.027	-42.956
738	132.070	-35.732
739	132.111	-41.423
740	132.129	-42.300
741	132.208	-42.496
742	132.312	-42.817
743	134.116	-41.595
744	134.126	-41.262
745	134.318	-41.603
746	134.462	-42.374
747	134.476	-41.415
748	134.584	-42.707
749	134.876	-41.822
750	134.929	-42.132
751	135.001	-41.965
752	135.028	-42.529
753	135.150	-42.353
754	135.177	-42.094
755	135.286	-41.078
756	135.343	-42.744
757	135.503	-42.122
758	136.457	-42.549
759	136.644	-41.562
760	136.830	-42.188
761	136.982	-42.274
762	137.040	-42.274
763	137.164	-41.405
764	137.226	-42.175
765	137.260	-41.452
766	137.275	-41.850
767	137.305	-42.057
768	137.371	-41.791
769	137.388	-41.587
770	137.394	-41.820
771	137.400	-42.235
772	137.435	-42.668
773	137.457	-41.797
774	137.555	-41.713
775	137.647	-41.401
776	137.669	-41.844
777	137.777	-42.764
778	137.804	-42.132
779	137.821	-42.171
780	137.878	-42.271
781	137.973	-42.813
782	138.013	-42.365
783	138.077	-41.901
784	139.404	-41.859
785	139.856	-41.525
786	140.236	-42.366
787	143.285	-17.651
788	146.965	-41.918
789	147.110	-41.814
790	147.129	-42.030
791	147.359	-41.660
792	147.481	-42.163
793	147.509	-42.010
794	147.545	-41.899
795	147.598	-42.028
796	147.953	-41.131
797	147.986	-42.286
798	148.052	-42.026
799	148.091	-41.574
800	148.329	-41.673
801	148.334	-41.760
802	148.419	-41.979
803	148.442	-42.102
804	148.502	-42.848
805	148.539	-42.862
806	148.692	-41.503
807	148.721	-41.981
808	148.726	-41.744
809	148.853	-40.704
810	148.893	-42.077
811	149.121	-42.488
812	149.468	-42.443
813	149.682	-41.094
814	149.733	-41.474
815	149.855	-42.756
816	149.894	-40.953
817	150.102	-41.576
818	150.229	-42.453
819	150.233	-42.149
820	150.283	-42.339
821	150.300	-42.502
822	150.302	-41.783
823	150.317	-42.245
824	150.354	-41.934
825	150.370	-42.038
826	150.390	-42.128
827	150.402	-42.075
828	150.416	-43.009
829	150.593	-42.030
830	150.622	-42.621
831	150.840	-42.214
832	150.962	-42.656
833	151.234	-41.848
834	151.859	-41.644
835	151.983	-42.034
836	152.105	-42.809
837	152.158	-41.164
838	152.356	-43.181
839	152.615	-42.081
840	153.145	6.420
841	154.757	-41.644
842	154.930	-43.741
843	155.822	-41.752
844	156.017	-42.229
845	156.314	-42.531
846	156.444	-41.346
847	157.430	-48.481
848	157.835	-43.972
849	158.914	-42.517
850	158.987	-41.832
851	159.014	-41.609
852	159.336	-42.509
853	159.589	-41.671
854	159.669	-42.263
855	159.889	-42.302
856	160.063	-42.057
857	160.121	-42.973
858	160.320	-41.421
859	160.398	-42.517
860	160.463	-42.227
861	160.515	-42.588
862	160.611	-41.170
863	160.987	-41.981
864	161.156	-4.235
865	161.296	-42.597
866	161.421	-42.466
867	161.586	-43.782
868	161.654	-43.009
869	161.688	-41.466
870	161.786	-40.313
871	161.841	-41.715
872	161.847	-42.188
873	162.126	-42.801
874	162.130	-42.284
875	162.228	-43.300
876	162.274	-43.179
877	162.339	-41.206
878	162.388	-42.036
879	162.399	-42.582
880	162.450	-41.750
881	162.505	-41.581
882	162.693	-44.072
883	163.068	-42.347
884	163.093	-41.503
885	163.213	-42.194
886	163.289	-42.680
887	163.393	-42.721
888	163.421	-43.144
889	163.458	-41.926
890	163.577	-42.155
891	163.657	-42.484
892	163.678	-42.363
893	163.713	-42.098
894	163.716	-41.975
895	163.729	-43.134
896	163.734	-41.501
897	163.785	-42.844
898	163.811	-41.855
899	163.878	-41.613
900	163.915	-42.314
901	164.022	-42.323
902	164.038	-41.360
903	164.055	-42.069
904	164.063	-42.468
905	164.486	-42.263
906	164.878	-41.534
907	164.882	-42.523
908	164.967	-42.057
909	165.038	-43.293
910	165.064	-42.102
911	165.228	-38.719
912	165.464	-42.018
913	165.662	-41.963
914	165.681	-41.437
915	165.716	-42.705
916	165.807	-42.145
917	165.947	-43.547
918	166.055	-41.814
919	166.095	-43.408
920	166.097	-42.245
921	166.131	-42.372
922	166.309	-42.188
923	166.316	-41.932
924	166.387	-42.993
925	166.394	-41.675
926	166.405	-42.388
927	166.416	-42.237
928	166.492	-42.682
929	166.507	-42.016
930	166.652	-41.636
931	171.416	-42.102
932	172.016	-12.195
933	172.093	-41.967
934	172.469	-42.457
935	172.562	-42.045
936	172.696	-42.537
937	173.476	-41.832
938	173.743	-42.811
939	177.137	-42.458
940	178.034	-42.731
941	178.202	-42.729
942	178.225	-41.668
943	178.372	-43.103
944	178.443	-42.243
945	179.318	-43.655
946	179.522	-43.772
947	179.742	-41.763
948	179.754	-41.961
949	179.772	-42.987
950	179.847	-41.969
951	179.856	-42.012
952	179.986	-41.485
953	179.993	-41.278
954	179.999	-42.699
955	180.075	-42.267
956	180.101	-41.781
957	181.436	-41.593
958	181.703	-41.795
959	181.741	-42.601
960	181.877	-42.251
961	182.031	-42.380
962	182.034	-41.916
963	182.114	-42.748
964	182.520	-42.715
965	182.609	-41.325
966	182.617	-42.220
967	182.915	-42.175
968	183.627	-41.519
969	183.711	-42.182
970	183.857	-42.237
971	184.034	-42.556
972	184.302	-43.316
973	184.353	-42.323
974	184.930	-42.462
975	185.135	-42.318
976	186.118	-42.345
977	186.589	-41.638
978	186.824	-33.607
979	186.831	-41.809
980	187.911	-42.247
981	188.499	-42.245
982	189.204	-42.079
983	189.595	-41.628
984	189.650	-42.648
985	189.726	-42.149
986	190.203	-42.449
987	194.135	-41.560
988	194.248	-40.937
989	194.391	-41.577
990	194.832	-40.873
991	195.006	-41.855
992	195.158	-41.184
993	195.359	-41.225
994	195.537	-41.724
995	195.753	-42.404
996	195.911	-41.944
997	196.044	-43.191
998	196.139	-41.489
999	196.178	-42.762
1000	196.223	-41.668
1001	196.244	-41.944
1002	196.362	-41.879
1003	196.370	-42.443
1004	196.403	-42.464
1005	196.415	-42.241
1006	196.475	-41.742
1007	196.512	-41.552
1008	196.573	-41.763
1009	196.579	-42.259
1010	196.592	-41.889
1011	196.662	-41.754
1012	196.770	-42.190
1013	196.781	-42.388
1014	196.929	-41.368
1015	196.941	-42.660
1016	196.958	-41.542
1017	197.100	-41.887
1018	197.108	-41.581
1019	197.177	-41.532
1020	197.248	-41.227
1021	197.293	-42.568
1022	197.335	-41.881
1023	197.384	-42.085
1024	197.497	-42.286
1025	197.537	-42.087
1026	197.639	-41.828
1027	197.842	-40.775
1028	198.106	-42.576
1029	198.145	-41.977
1030	198.291	-41.855
1031	198.316	-42.560
1032	198.358	-42.210
1033	198.431	-43.488
1034	198.466	-42.102
1035	198.477	-41.687
1036	198.539	-42.748
1037	198.656	-42.075
1038	198.870	-31.886
1039	198.949	-41.321
1040	203.898	-41.989
1041	207.090	-40.278
1042	207.181	-42.036
1043	207.612	-40.877
1044	207.618	-43.637
1045	207.923	-41.773
1046	208.764	-40.464
1047	208.777	-42.237
1048	208.791	-41.689
1049	208.855	-40.518
1050	208.905	-41.419
1051	208.931	-41.669
1052	208.993	-41.918
1053	209.048	-41.873
1054	209.262	-42.139
1055	209.337	-41.760
1056	209.635	-40.708
1057	209.728	-44.698
1058	209.756	-42.641
1059	209.769	-41.775
1060	209.852	-42.241
1061	209.910	-43.020
1062	209.943	-42.392
1063	210.057	-41.869
1064	210.108	-41.683
1065	210.311	-41.904
1066	210.314	-42.635
1067	210.490	-42.433
1068	210.863	-40.720
1069	210.952	-40.949
1070	210.990	-41.182
1071	211.073	-41.769
1072	211.139	-41.724
1073	211.149	-42.276
1074	211.182	-43.974
1075	211.208	-41.299
1076	211.371	-42.002
1077	211.375	-41.855
1078	211.423	-42.478
1079	211.584	-41.440
1080	211.603	-41.254
1081	211.608	-40.982
1082	211.693	-41.415
1083	211.734	-41.284
1084	211.924	-41.828
1085	212.482	-42.343
1086	212.495	-41.816
1087	212.513	-41.652
1088	212.610	-41.485
1089	212.628	-42.531
1090	212.696	-41.814
1091	212.706	-41.977
1092	212.833	-41.722
1093	212.941	-43.024
1094	212.960	-41.536
1095	212.962	-41.505
1096	212.971	-42.116
1097	212.977	-42.233
1098	213.039	-42.120
1099	213.099	-42.226
1100	213.184	-42.079
1101	213.242	-42.766
1102	213.319	-41.996
1103	213.324	-42.249
1104	213.340	-42.094
1105	213.446	-42.417
1106	213.585	-42.349
1107	213.587	-41.973
1108	213.825	-40.536
1109	213.900	-42.147
1110	213.940	-41.442
1111	214.048	-42.198
1112	214.229	-42.300
1113	214.467	-42.069
1114	214.472	-41.881
1115	214.538	-41.059
1116	214.982	-41.515
1117	220.626	-41.767
1118	220.741	-42.343
1119	220.748	-43.150
1120	220.799	-41.785
1121	220.891	-42.318
1122	220.896	-42.774
1123	220.949	-42.319
1124	220.955	-42.180
1125	221.057	-41.826
1126	221.287	-42.173
1127	221.300	-42.034
1128	221.330	-42.337
1129	221.382	-43.418
1130	221.387	-42.220
1131	221.446	-42.167
1132	221.458	-42.063
1133	221.570	-42.323
1134	221.757	-42.355
1135	221.763	-41.243
1136	221.769	-40.534
1137	221.793	-41.879
1138	221.899	-41.607
1139	221.938	-42.202
1140	222.228	-41.681
1141	222.270	-42.167
1142	222.298	-42.038
1143	222.349	-43.590
1144	222.375	-42.222
1145	222.382	-41.542
1146	222.421	-41.734
1147	222.434	-42.310
1148	222.443	-42.020
1149	222.578	-42.731
1150	222.634	-41.910
1151	222.660	-42.116
1152	222.696	-41.942
1153	222.708	-42.196
1154	222.742	-41.552
1155	222.780	-42.560
1156	222.898	-42.437
1157	222.910	-42.292
1158	222.968	-42.063
1159	222.991	-42.451
1160	223.208	-41.955
1161	226.108	-42.327
1162	226.281	-42.063
1163	226.475	-40.898
1164	226.522	-42.261
1165	226.956	4.031
1166	227.145	-42.930
1167	227.172	-42.668
1168	227.368	-42.723
1169	227.709	-42.212
1170	227.746	-42.670
1171	227.799	-42.460
1172	227.801	-41.991
1173	227.871	-42.783
1174	227.953	-41.174
1175	227.960	-41.760
1176	228.092	-23.930
1177	228.134	-42.952
1178	228.137	-41.354
1179	228.142	-42.337
1180	228.178	-42.492
1181	228.266	-41.309
1182	228.352	-41.908
1183	228.492	-41.918
1184	228.507	-42.276
1185	228.518	-42.214
1186	228.666	-42.155
1187	229.381	-42.370
1188	229.571	-42.077
1189	229.786	-42.864
1190	230.017	-42.133
1191	230.033	-41.897
1192	230.213	-42.090
1193	230.818	-42.149
1194	232.942	-45.622
1195	234.162	-42.073
1196	234.306	-41.910
1197	234.453	-42.171
1198	234.558	-42.059
1199	234.606	-41.732
1200	234.815	-41.889
1201	234.837	-42.480
1202	234.964	-41.724
1203	235.348	-41.844
1204	235.358	-42.206
1205	235.378	-41.951
1206	235.392	-42.186
1207	235.416	-42.212
1208	235.630	-42.825
1209	235.658	-40.001
1210	235.673	-41.930
1211	235.724	-42.200
1212	235.731	-41.895
1213	235.867	-41.576
1214	235.878	-42.836
1215	235.910	-41.854
1216	235.919	-39.510
1217	236.045	-42.838
1218	236.139	-42.952
1219	236.162	-42.184
1220	236.210	-42.132
1221	236.233	-43.228
1222	236.247	-41.852
1223	236.294	-41.343
1224	236.319	-41.805
1225	236.382	-42.396
1226	238.581	26.902
1227	238.867	-8.663
1228	239.112	-43.275
1229	239.373	-42.087
1230	239.384	19.872
1231	239.687	-41.642
